text,homophobia,racism,misogyny,xenophobia
"lembrei agora que me apaixonei pela puta uahsushsushua gente, maravilhosa",0.0,0.0,1.0,0.0
@user uma boa piranha*,0.0,0.0,1.0,0.0
rt @user compra moto pa anda com muie feia na garupa,0.0,0.0,1.0,0.0
o mingi é um neném um docinho de pessoa que só merece amor e não uma surtada fazendo merda com ele ai caralho que raiva,0.0,0.0,1.0,0.0
@user vagabunda,0.0,0.0,1.0,0.0
mano dava até o cu para comer isso,1.0,0.0,0.0,0.0
@user ei vai toma no teu cu myckaela,0.0,0.0,1.0,0.0
"eu: a
meus amigos: troco a ferradura pra ir amanhã? 

bando de viado 😂😂😂",1.0,0.0,0.0,0.0
"tenho uma raiva disso cara, tudo tem que reclamar e me dá esporro, não sabe ouvir e ficar quieta não, inferno do caralho",0.0,0.0,1.0,0.0
@user agr me da buceta,0.0,0.0,1.0,0.0
"@user lembrei do vídeo na nenezimha: “doutora não, puta.” kkkkk",0.0,0.0,1.0,0.0
"Desculpem mas assim não é bonito , pessoas têm que entender que lá por ser grande não significa que tem qualidade. 
Acho feio rabo assim https://t.co/G9BLvICKBv",0.0,0.0,1.0,0.0
"""em chuva de piroca, vocês fazem o cu de guarda-chuva.""",1.0,0.0,0.0,0.0
"@user @user @user essa menina se superou, feia por fora e por dentro",0.0,0.0,1.0,0.0
@user @user diferente da baleia da sua mãe fdp,0.0,0.0,1.0,0.0
"rt @user nem parece que é puta, hahahaha .  atendendo em sp até amanhã, whatsapp: 19989357547 https://t.co/cgtsu7h3tn",0.0,0.0,1.0,0.0
"@user o caraí, a mulher deve ser feia msm hein,vou acabar acreditando assim akakakakaka",0.0,0.0,1.0,0.0
"@user E ainda so os masc/transmasc ali

Achei massa q é nome de CLASSE DE RPG 

ACHEI INTERESSANTE MARINA EU GOSTEI DE COMO NOMEARAM PQ NUNCA TINHA VISTO ALGO ASSIM O CARALHO SABE LER NAO",1.0,0.0,0.0,0.0
"pegar no topo , na prosperidade , com tudo dentro e na moleza qualquer uma se prontifica a se oferecer ! raro mesmo é agarrar com garras e unhas quando o companheiro não tem nada , quando o companheiro começa no zero e muito menos quando ta sem um Puto no bolso 😚👌",0.0,0.0,1.0,0.0
ta pegando homem casado ne piranha — piranha nao sou solteira https://t.co/kwhljvdaje,0.0,0.0,1.0,0.0
"putinha do anal mkkkkkkkkkkkkk
pqppp",0.0,0.0,1.0,0.0
rt @user não vi feministas e nem a imprensa sair em defesa da advogada https://t.co/kfhnhpazuj,0.0,0.0,1.0,0.0
caracou eu to no doom viado,1.0,0.0,0.0,0.0
rt @user agora o poste q mija no cachorro né 😡 porra se vier assim vou deixar ela na upa fudida 🙅🏽‍♂️ https://t.co/tsmrcikabc,0.0,0.0,1.0,0.0
"da vontade de quebrar na porra cs, uma por uma pra ver se vira gente",0.0,0.0,1.0,0.0
cada dia eu percebo que sou muito mais feia do que eu pensava,0.0,1.0,0.0,0.0
"@user tá fumando o quê bichinha? acorda pra realidade, imbecil! #stfvergonhanacional",1.0,0.0,0.0,0.0
"to apaixonado por um menino q eu achei q era uma menina sapatao, aí q fita",1.0,0.0,0.0,0.0
@user @user vera vagabunda,0.0,0.0,1.0,0.0
@user q sua puta,0.0,0.0,1.0,0.0
@user já já acaba viado kkk,1.0,0.0,0.0,0.0
@user o cu de sua mulher,0.0,0.0,1.0,0.0
"rt @user amiga, tem uma garota que parece sapatao. olhe discretamente

eu: https://t.co/kqstlwdtfh",1.0,0.0,0.0,0.0
@user que mulher retardada kkkkk,0.0,0.0,1.0,0.0
eu que sabotei o copo dessa piranha 😀🎶,0.0,0.0,1.0,0.0
"@user essas gringas são um cu, sempre fazendo merda",0.0,0.0,0.0,1.0
corre que os árabe tão puto 😂😂😂😂,0.0,0.0,0.0,1.0
@user @user vagabunda que chama,0.0,0.0,1.0,0.0
caralho que gay chato!,1.0,0.0,0.0,0.0
"lidar com mulher não é fácil, porém amo kkkk",0.0,0.0,0.0,1.0
"@user vei sulista chato é de inteiror sabe, o sotaque do sul é praticamente so nas capitais",0.0,0.0,0.0,1.0
"o engraçado é se pagar tanto de boazinha, e ser a maior vagabunda 🤣😶",0.0,0.0,1.0,0.0
"Pra ser minha inimiga no mínimo tem que ter um rostinho bonito e delicado, não se considere minha rival com essa sua cara de cavalo não, feia, cara de traveco, cabeçuda, queixo quadrado  kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk 🤣🤣",2.0,0.0,1.0,0.0
"meu incômodo não é de pegarem essa garota, mas pqp, cheia de doença, toda porca. aí não dá né 🤦🏻‍♀️",0.0,0.0,1.0,0.0
@user petição pra proibir sulista de dançar brega funk,0.0,0.0,0.0,1.0
"enfia o ""love you"" no cu, puta",0.0,0.0,1.0,0.0
#donadopedaco  mudar faz bem fica Tam chato ja saber desses enredos a mesmice . #mariadapaz . Merece ficar rica mais rica ainda e dar uma bela surra na vaca da filha .,0.0,0.0,1.0,0.0
"@user @user @user nasceu em são paulo é gaúcha ou catarinense, carioca, mim tanto faz.",0.0,0.0,0.0,1.0
"rt @user pensa ter uma namorada maluca assim , caralho https://t.co/xasaymcs6z",0.0,0.0,1.0,0.0
"@user o senhor é o que mocinho eu duvido, no mais é mocinha arrombada do pt.",0.0,0.0,1.0,0.0
rt @user merecem que vos meta a pagar as minhas cotas seus filhos da puta.,0.0,0.0,1.0,0.0
"Tá solteira é piranha, tá casada é chifruda, tá quieta é incubada, aí some da rua e o bofe não deixa sair, aí fica na rua demais tá solta, posta que tá triste tá sofrendo por causa de macho, tá gorda tá grávida, tá magra tá doente.
Gente vamos cuidar da própria vida é de graça‼️ https://t.co/ZmwiZsaZpY",0.0,0.0,1.0,0.0
"Eu: gente, sou contra violência, ngm tem o direito de bater em ngm

Eu também depois de ver um branco cuspindo num negro: PORRA MAS BATEU FOI POUCO! O OLHO DELE NEM TÁ ROXO, A CARA NEM TÁ PRECISANDO DE CIRURGIA",0.0,1.0,0.0,0.0
feia nois não deixa baforaaaaaaaaaaaaaar kkkkkkkkkkkkkkkkkk,0.0,0.0,1.0,0.0
"Alto lá, comunas! A Amazônia é nossa. Por isso, temos todo direito de devastar essa porra toda, matar índio, criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros, como bem disse Trump, idolo do presida. Taoquei? https://t.co/ugcsb6cKAm",0.0,1.0,0.0,1.0
o sua monica do caralho vo ti deita na porrada se eu volta ai ein   vai toma no cu       filha da puta,0.0,0.0,1.0,0.0
@user site de mulambo fdp,0.0,1.0,0.0,0.0
rt @user hoje eu só quero ver a coça que a maria da paz vai dar na piranha da filha dela,0.0,0.0,1.0,0.0
@user o veado tá aí ou no hospital?,1.0,0.0,0.0,0.0
"como existe mulher maluca pqp, mais amor próprio 🙌",0.0,0.0,1.0,0.0
caras que pagam de macho com o pau na boca,1.0,0.0,0.0,0.0
"vai embalar é o caralho!!!! toma, putaaaaaaa!!",0.0,0.0,1.0,0.0
"@user vc também,mesmo sendo um baiano https://t.co/wh2wlhivqp",0.0,1.0,0.0,0.0
"imagina foder com a lauren 
deve ser uma visão do paraíso 
meu deus",0.0,0.0,1.0,0.0
"- ela é linda pra caralho mano por dentro e por fora, é uma cadelinha desgraçada que eu quero matar 90% do tempo mas mano HINA a gnt tem historia pra caralho véi, cada dia eu te amo mais e mais e eu fiz essa thread exatamente pra te lembrar disso https://t.co/2gkeDSYB6f",0.0,0.0,1.0,0.0
@user @user o mundo das fufas é fodido,1.0,0.0,0.0,0.0
@user @user Mas a vaca comunista é muito engraçada hein? Não não! Não posso te chamar de vaca. Em pais socialista não tem carne pro povo! Então fica de lixo socialista mesmo. Bom é governo sanguinário que passa pano pra 70 mil assassinatos. Se acontecer algo liga pra PM opressora sua imunda!,0.0,0.0,2.0,1.0
@user kkkkkkkkkkkkkkkkkkkkkkkk kd as macaca loka q hoje eu tô na agressividade kkkkkkkkkkkk só cacetada 😂😂,1.0,2.0,0.0,0.0
hoje tem a festinha da minha pretinha💞,0.0,1.0,0.0,0.0
e tá errado ?! mina gostosa do krl me acabo no pirocao,0.0,0.0,1.0,0.0
"@user @user O viado eu já bebi cervejas diferentes demais muitas mesmo, a mais gostosa que eu tomei foi a Madalena de limão. Mas a querinha nossa é a Brahma",1.0,0.0,0.0,0.0
"@user Essa é a forma irracional com que são encaradas hj as questões importantes no brazil. Vestidas con calças jeans apertadas, ficaria ainda mais dificil os estupros. Não demora e essa ministra idiota vai querer implantar o cinto de castidade. vermes.",0.0,0.0,1.0,0.0
@user @user a mina é paulista relaxa,0.0,0.0,0.0,1.0
@user putinha goza litros,0.0,0.0,1.0,0.0
que peta do caralho ahahah,0.0,1.0,0.0,0.0
se paga de mlk msm sapatão do caralho,3.0,0.0,1.0,0.0
aiaiaiaiai é vendo umas coisas dessas que fico pensando se n e mais lucro virar piriguete kkkkkkkkkkkkkkkkkkk,0.0,0.0,1.0,0.0
"- vc é de brasília?
- sou
- então fala “não concordo”
- ah não vei pqp",0.0,0.0,0.0,1.0
"O problema de algumas pessoas de vacaria é o complexo de superioridade,porra,cidade pequena onde todos podiam conviver e ter uma comunhão massa e se darem bem,mas não,querem se achar mais que os outros,as vezes sinto falta da minha cidade onde não tinha um terço",0.0,0.0,0.0,1.0
baiano é muito engraçado kkkkkkkkkkkkk vtnc,0.0,0.0,0.0,1.0
"ainda por cima é uma tremenda gata
pra piorar minha situação.
se fosse mulher feia tava tudo certo
mulher bonita mexe com meu coração ❤️",0.0,0.0,1.0,0.0
rt @user @user @user ser sulista e odiar sulista eh reparação histórica,0.0,0.0,0.0,1.0
@user mas de lenda só tem tu né viado kkkk,1.0,0.0,0.0,0.0
"Hoje no https://t.co/tQZ6i5IXfM a Sensacional Mulata Natasha Medeiros @user Apanha, Toma no Cu e Leva Leite na cara !! Que ceeeena !! Quer ver ?? assina o https://t.co/tQZ6i5IXfM !!!! https://t.co/PNk1xMgoKb",0.0,1.0,1.0,0.0
"Sou total contra violência, mas é sempre bom ver um branco racista e filho da puta, tomando umas na cara, da um puta tesão",0.0,1.0,0.0,0.0
rt @user ontem eu n tirei uma foto descente com a carou q ódio viado kkkk,1.0,0.0,0.0,0.0
É lésbica? Deixa q eu taco a pika q vira mulher rapidinha — encosta UM dedo em mim sem eu querer pra tu ver se eu não corto teu pinto fora e faço tu engolir 🥰 https://t.co/9eu3DiAOXA,2.0,0.0,1.0,0.0
@user odeio essa putinha de like ela me bloqueou consigo ver nada nesse caralhoo que ódio,0.0,0.0,1.0,0.0
"@user @user mano olha essa pretinha, slc",0.0,1.0,0.0,0.0
@user @user @user @user @user O cara cai acabar com a graça dos rivais em chamar São paulino de bambi,1.0,0.0,0.0,0.0
"nego consegue me foder sempre, acho incrível 😠",0.0,1.0,0.0,0.0
"Um lugar onde todo já foi amante , fiel, piranha, corna, é terra de ninguém, aqui o sujo fala do mal lavado, piranha julgando puta, usuário falando mal do traficante e assim vai... Um lugar onde a pessoa posta uma coisa, mas na realidade é outra kkkkkkk https://t.co/pN2ip6jQQ4",0.0,0.0,1.0,0.0
"Hehe😈sexta da maldade promete🔥
So Na pressão, no cu da casada liberada,de camera-Man o marido liberal😈
💟 #CURTEAI
🔄 #RETUITEAI
💬 #COMENTEAI
@user 
@user 
@user 
@user 
@user 
@user
@user 
@user 
@user
#putinhaliberada https://t.co/VtxklevWAr",1.0,0.0,1.0,0.0
"@user kkkkkkkkkkkk k.o, mas porra, o mínimo era o vômito do emoji ser verde, mongol.",0.0,0.0,0.0,1.0
@user vou matar aquela piranha macumbeira.,0.0,1.0,2.0,0.0
"rt @user pra quem não entende ...
menina que pega quem quiser//piranha https://t.co/2hkdkv4wp5",0.0,0.0,1.0,0.0
"rt @user — tu é carioca?

— sim 

— então fala ""vai muita gente""

— ahh, vai mó blocão",0.0,0.0,0.0,1.0
rt @user @user 😂😂😂😂😂😂 eu sou a gorda putinha é corna ..,0.0,0.0,1.0,0.0
bicha 🗣 lágrimas de sangue,1.0,0.0,0.0,0.0
a vaca miou #mpn #nowunited #marinaruybarbosa,0.0,0.0,1.0,0.0
safado que virá puta cresce o olho,0.0,0.0,1.0,0.0
@user que vagabunda rapaz,0.0,0.0,1.0,0.0
"@user @user sdds, viado. vamo marcar de beber e f1 qualquer dia as",1.0,0.0,0.0,0.0
"rt @user nunca mais faço resenha pra nego comer meu almoço, bando de fdp",0.0,1.0,0.0,0.0
@user porra queria demais no sul única coisa q presta é o churrasco msm.,0.0,0.0,0.0,1.0
se ngm for cmg nessa feirinha vou ficar mt puta pq todo dia nego me cobra pra ir lá,0.0,1.0,0.0,0.0
"@user @user se ele falou tá falado, sulista consegue estragar tudo",0.0,0.0,0.0,1.0
ô raça desgraçada essa de gente que marca de fazer um serviço e não desmarca nem aparece,0.0,1.0,0.0,0.0
"engraçado ver blink dalando que army é tpxica mas postar essas merdas e se fazer de santa depois
tira nosso pau da boca ô sururu vai lavar uma louça",0.0,0.0,1.0,0.0
"@user @user se ofende a pessoa passa a ser racismo sim agora vai se fuder, não tem que ficar dando pitaco no que os outros sentem, e se for branco pior ainda https://t.co/w3tcDlEKhV",0.0,1.0,0.0,0.0
rt @user quando a medicina evoluir e as gays começarem a parir pelo cu https://t.co/1mahw3hg7g,1.0,0.0,0.0,0.0
"@user bicha, é sério? hhahahahahaha",1.0,0.0,0.0,0.0
"antigamente eu tinha dinheiro p incomodar, hj em dia tenho nada e essas grts não me esquece porra",0.0,0.0,1.0,0.0
"EU NÃO QUERO DRAMA NO MEU MANGA SUPER FOFO!!
WTF SE A NANOHA NÃO ACABAR COM ESSA VACA NO PRÓXIMO CAPÍTULO EU VOU FICAR MUITO PUTA!!! HAUAHAUHAUAHAU https://t.co/mXYGE61FMN",0.0,0.0,1.0,0.0
rt @user as retardadas ficam puta denunciando meu twitter 😂😝,0.0,0.0,1.0,0.0
@user eu e minha cara de mongol kkkkkk,0.0,0.0,0.0,1.0
"eu amo cavaleiros do zodiaco, sem base viado",1.0,0.0,0.0,0.0
@user para negão sua latinha é arrumada carai,0.0,1.0,0.0,0.0
"as meninas hoje tudo no modo piriguete, frio e tudo de fora",0.0,0.0,1.0,0.0
"bicha tá chorando no pré olímpico,imagina nas olimpíadas?",1.0,0.0,0.0,0.0
"Difícil. Ninguém quer comer. Feia. Dentes ora fora. Se veste mal. Não sabe cozinhar. Dorme o dia todo. Fala mal de todos. Faz feitiço pro genro. Só fala em maldição, quer q i genro banque ela e fede. https://t.co/4pM36WjD19",0.0,0.0,1.0,0.0
@user que foi sua sequel4d4 do caralho polenguindo fedida,0.0,0.0,1.0,0.0
rt @user pelo menos a sapatão não está batendo na outra igual alguns heteros que bate na mulher https://t.co/iydghqlt9x,1.0,0.0,0.0,0.0
rt @user @user fala da suas favs sem por o pau do bts da boca nega 😍,0.0,1.0,0.0,0.0
@user corna e vc sua filha da puta eu vo enfiar 3 dedo no teu cu,0.0,0.0,1.0,0.0
"gringas, eu vou pedir carinhosamente.. vão se fuder e parem de militar no meu perfil ta💜💜",0.0,0.0,0.0,1.0
"rt @user @user @user come minha irmã fdp !!!
❤️",0.0,0.0,1.0,0.0
@user tu gosta né viado 😂😂,1.0,0.0,0.0,0.0
"rt @user papo dessa festa ontem só ter mina feia
não é a toa q geral fico em cima",0.0,0.0,1.0,0.0
se tem coisa mais intensa que sapatão eu desconheço totalmente! kkkkkkk,1.0,0.0,0.0,0.0
"rt @user a minha vida tá quase igual a do bolsonaro: é só puta, palhaço, comedor de traveco e atriz decadente me criticando.",2.0,0.0,1.0,0.0
rt @user jeno cadelinha passiva do renjun e jaemin https://t.co/jw24kaht3f,1.0,0.0,0.0,0.0
"rt @user sororidade nao existe mo, racha sebosa existe sim https://t.co/uldunhfyvs",0.0,0.0,1.0,0.0
pedro falou que tá caçando puta🤣🤣🤣🤣🤣🤣🤣,0.0,0.0,1.0,0.0
rt @user o twitter me suspendeu pq eu chamei o @user de bicha e viado. legal né?,1.0,0.0,0.0,0.0
cachorro de baiano:,0.0,1.0,0.0,0.0
"nunca pensei q eu iria criar um ódio tão grande por essa garota, puta que pariu....",0.0,0.0,1.0,0.0
"mate, brownie, hamburgers, deboche, risadas, conversas do coração... eu amo essas baitola véa!! https://t.co/5tenm4f611",1.0,0.0,0.0,0.0
@user tudo piranha,0.0,0.0,1.0,0.0
@user olha esse viado é assim mesmo! já briguei com ele 300 vezes por causa disso!! vem aqui hoseok @user você não seguiu seu neto!,1.0,0.0,0.0,0.0
eu sou baitola demais pelo wonjin,1.0,0.0,0.0,0.0
"uma vez piranha, sempre piranha",0.0,0.0,1.0,0.0
nega insuportável do caralho,0.0,1.0,0.0,0.0
@user vai vagabunda,0.0,0.0,1.0,0.0
"ela é de sp
o que sulista tem a ver?",0.0,0.0,0.0,1.0
"@user @user bac cafetão, 0 sentimentos pas piranha kskskskksksk",0.0,0.0,1.0,0.0
paulista e carioca tudo vagabundo — nao mentiu https://t.co/nhgdjpgxz0,0.0,0.0,0.0,1.0
aí q interesse q eu tenho de brota nessa macaca daquele jeitão kkk 🥵,0.0,1.0,0.0,0.0
@user dani vai ser pd no time dos biba... chegou chegando de salto 👠...,1.0,0.0,0.0,0.0
"Desculpa, mas não dá pra defender um festival com tanta viadagem assim
Não pode água, não pode comida, não pode câmera profissional, não pode cooler, porra
Eu tava afim desde o início do ano, até ver as frescuras",1.0,0.0,0.0,0.0
@user sabe ser linda a bixa,1.0,0.0,0.0,0.0
@user @user lambe meu ovo bauano maldito,0.0,1.0,0.0,1.0
"@user @user ""eu nao nasci pra ser sapatão "" kkkl",1.0,0.0,0.0,0.0
eu tô até agora indignada com a retardada na minha tml dizendo que a leigh-anne não poderia fazer a diana por ter um dom mais claro que o da personagem?? vei n deixa de ser negra ne,0.0,1.0,0.0,0.0
Thiago ta puto pq a minha foto de perfil n tá aparecendo pra ele e pq o contato dele tá “ Thiago branco “ pq eu sinto muita raiva dele e sempre lembro que ele só faz merda e eu falo “ coisa de branco “ https://t.co/xjteDaqto6,0.0,1.0,0.0,0.0
"rt @user mulher tem 7 sentidos, visão, audição, olfato, tato, paladar, drama e reconhecimento de puta.",0.0,0.0,1.0,0.0
"NBAJABAJABAN NÃO ELA É SAPATÃO ELA NN GOSTA DE HOMEM , ELA GOSTA DE MULHER , BUCETAAAAAAAAAAA ELA GOSTA DISSO , ELA É SAPATÃOOOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/qdzfdcdJWB",1.0,0.0,0.0,0.0
rt @user vai tomar no cu eu não aguento mais esse governo eu vou chorar puta que pariuuu vai se foder quem votou no bolsonaro desej…,0.0,0.0,1.0,0.0
putinha da surra de priquito 👍😎,0.0,0.0,1.0,0.0
@user sla mano é tudo muito estranho primeiro ela parece que tá se escondendo dps ela faz aqueles movimentos com os braços parece que tá discutindo mas porra não tem ngm ali,0.0,0.0,1.0,0.0
"[03/08/2019 12:33:26] Bia Almeida: então você não é virgem 😂😂😂
 [03/08/2019 12:33:42] mc loma❤️: vou me abrir de outra forma rs
 [03/08/2019 12:33:46] mc loma❤️: brinca muito
 [03/08/2019 12:34:05] Bia Almeida: vai se abre igual puta

uma conversa super normal 😂😂😂",0.0,0.0,1.0,0.0
ta ficando com aql pretinho da quadrilha? gracinha ta — ele é um pitel mesmo nurrr https://t.co/wsg5ky4kqz,0.0,1.0,0.0,0.0
"@user ahh viado, me poupe é mto pipipipopopo da sua parte. kkkkk",1.0,0.0,0.0,0.0
burra como o caralho,0.0,0.0,1.0,0.0
"arê rê gaúcho dá o cu e fala tchê... 🎵
#diadeflu 🇭🇺",1.0,0.0,0.0,0.0
@user no sexo eu sou uma vagabunda rs mkkkkkkkkkkkkkk,1.0,0.0,0.0,0.0
@user @user cadela vagabunda dps apaga isso agora,0.0,0.0,1.0,0.0
"rt @user @user @user boa pretinho, vc merece mt💖💖",0.0,0.0,1.0,0.0
tem um casal sapatão no metrô 🥰🥰🥰🥰🥰,1.0,0.0,0.0,0.0
@user nao eh mais 2012 bucetaaaa ela evoluiu porra https://t.co/aba4hpc94f,0.0,0.0,1.0,0.0
"@user @user @user literalmente joguei fora um dia inteiro naquela porra de fase, morrendo e jogando sem levar quase nenhum tiro com 40 demônios na fase pra depois descobrir que dava pra passar daquilo em segundos",0.0,0.0,1.0,0.0
"desde segunda feira isso , tnc mesmo",0.0,0.0,1.0,0.0
"rt @user imagina ela num show no br tentando falar palavrinhas em português????? pqp vai ser o dia mais feliz da minha vida

http…",0.0,0.0,1.0,0.0
botando uma piranha pra mamar enquanto a outra espera https://t.co/ohpjp4kd0j,0.0,0.0,1.0,0.0
"tava voltando to mercado e me passa um grupo de adolescente, um bem viado berra “Jesus do céu que gato” e a amiga segue com “meu deus que deliciaaaa” 

To rindo",0.0,0.0,1.0,0.0
@user essa semana eu tava com fogo no cu de fazer progressiva de novo aí hoje fiz escova pra ver e velho digo com toda a ctz do mundo que não passo mais progressiva nesse cabelo,0.0,0.0,1.0,0.0
fiquei uma hr com a puta to telefone.. aja assunto.. kkkkkkk,0.0,0.0,1.0,0.0
@user gosta muito de uma motoca!!! kkkkkk maneirinha viado,1.0,0.0,0.0,0.0
@user @user vou mandar o jack bicar seu cu,0.0,1.0,0.0,0.0
"nossa que pai de boa 
se é meu pai levanta da mesa puto perguntando onde foi q eu aprendi",0.0,0.0,1.0,0.0
bando de biscoitero do caralho,1.0,0.0,0.0,0.0
sim filha da puta desgraçada do caralho só você tem cu sim seu namorado perdeu a única bunda existente no planeta terra muito triste ein vagabunda vai estudar retardada fodase,0.0,0.0,1.0,0.0
caralhoo caralho eu preciso ir,0.0,0.0,1.0,0.0
se uma prostituta tive um filho  e ele nasce com parkison   esse filho vai se um tremendo  filho da puta?,0.0,0.0,1.0,0.0
porra tmlc !! os brabos !!,0.0,0.0,1.0,0.0
teve um acidente feio aqui so pode,0.0,0.0,1.0,0.0
@user me chamou de corna cancela eu sendo boiola no tweet,1.0,0.0,0.0,0.0
@user vc pensa demais,0.0,0.0,1.0,0.0
"@user Aposto que foi a melhor coisa pra ele, olha isso uma mina achando que corpo de merda vai render relacionamento.
A unica coisa que você vai conseguir e um MLK que gosta do seu corpo é nada mais, DEIXA DE SER IMBECIL ...",0.0,0.0,1.0,0.0
@user @user opa opa opa parece um convite irrecusável,0.0,1.0,0.0,0.0
"@user mas que evolução em.

mds kkk",0.0,0.0,1.0,0.0
eu to sentindo uma falta absurda desse pia de bosta q abandonou as amiga por uma buceta,0.0,0.0,1.0,0.0
"O pessoal que frequenta o ensino noturno não tem de levar com as pitinhas, as crianças e o jardim zoológico do ensino diurno.
Ah! e também é conhecida como a escola das putas e o pessoal de fora mete todas as raparigas nesse mesmo saco!",0.0,0.0,1.0,0.0
séria errado festejar pela morte dele??,0.0,0.0,1.0,0.0
rt @user pq meu interesse passa tão rápido ?,0.0,0.0,1.0,0.0
"tô cheia de fome e nada desse ônibus vir, que merda !",0.0,0.0,0.0,1.0
"-q lugar eh esse? 😍
-gramado!! 
-eh vagabunda? q legal vadia e seguiu meu namorado pq?? vontade de dar??????",0.0,0.0,1.0,0.0
"rt @user mesmo sem entender, eu confio em ti!!!!🙏🏽😔",0.0,1.0,0.0,0.0
@user @user https://t.co/8ilBPkOiHr através deste link você se cadastra e compartilha seu link e ganha dinheiro através de cliques em seu link e se inscreve e há também tarefas perguntando mais deixe o número de telefone é totalmente gratuito,0.0,0.0,1.0,0.0
@user que pergunta 😂,0.0,0.0,0.0,1.0
porto já tem segundo grupo! meti o link na thread dos grupos,0.0,0.0,1.0,0.0
@user que deus o tenha 🙏,1.0,0.0,0.0,0.0
"temos q valorizar mesmo, dizer q ama, demonstrar, fazer até o impossível é viver o hoje como se fosse o último dia",1.0,0.0,0.0,0.0
first q sim ponto eh isso e eh lixo mas oq tem a ve milita numa foto nada ve???,0.0,0.0,1.0,0.0
"@user Dois problemas:
1- generalização, nem todo mundo é os clandestino da Amazônia e talz
2- galera vive de energia solar q acha q não usa pau pra nada q N pode derrubar mimimi

E digo mais sobre esses protestos de sofá: vai piorar. 🙄",0.0,0.0,0.0,1.0
@user mas e o pretinho?,0.0,1.0,0.0,0.0
tá no cio caralho,0.0,0.0,1.0,0.0
ai vai toma no cu moro eu fico indignada quando nego ta na tpm ou seja lá o q for e vem de putaria pro meu lado falta derrubar sangue na minha boca por nada se fude ninguem tem culpa se a vaginilda ta sangrando,0.0,2.0,1.0,0.0
gosto das pretinha com transas  🤣🤣,0.0,1.0,0.0,0.0
"@user meu deus passada, a vagabunda e qm to achando q é?",0.0,0.0,1.0,0.0
@user a bixa mais maravilhosa que terei a honra de receber,1.0,0.0,0.0,0.0
"E aí quem pode ir pra Brasília? Quem está próximo a Brasília. Vamos fretar ônibus, falar com empresas... Vamos invadir aquela merda .. caçar aqueles malditos... Porra o Peru conseguiu se livrar e nos não?",0.0,0.0,0.0,1.0
rt @user putinha me cavalgando https://t.co/idgwvvstv4,0.0,0.0,1.0,0.0
"chamei a mulher de ""tia"" que trabalha no habibs mulher me xingou me tratou com maior ignorância, tô cheio de ódio dessa arrombada 😡😡😡😡😡😡😡",0.0,0.0,1.0,0.0
Video novo liberado no Xvideos !! Filho goza dentro Madrasta ... E o Pai Mete a pica com ela toda gozada ... Gostou ?? Curte e RETUITA !!! Quer ver mais ?? Acessa https://t.co/KM42nLRlvD https://t.co/KrKMVL6RVx,0.0,0.0,1.0,0.0
"@user Esses caras destroem vidas, destroem sonhos, Miltão. Você, com a influência que tem, poderia fazer bem mais pelo Brasil. Infelizmente, não sinto indignação em você. Se o bicho pegar por aqui como na Venezuela, você tem grana pra onde ir. Esses FDP do STF estão abusando demais.",0.0,0.0,0.0,1.0
@user kakakakakak cade essa lista???? ai as gringas viu pqp,0.0,0.0,0.0,1.0
"pelo menos temos qualidade de vida, saneamento básico, idh e pib altos, já na região que tu baba...",0.0,0.0,0.0,1.0
ela queria fuder na ondinha do black toma toma piriguete,0.0,0.0,1.0,0.0
"🔥Puto gritando e dando o rabo lisinho pro leiteiro negão pauzudo😻😈🔥

📸https://t.co/SAte7IXczn
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user https://t.co/e2B0CePvZs",1.0,1.0,0.0,0.0
o sapatao n me encara assim q tu namora disgraça,1.0,0.0,0.0,0.0
"Idiota. Não seria melhor um prefeito honesto e competente, independente da cor? &gt;&gt;&gt; Presidente do Olodum avalia que Salvador precisa ter um prefeito negro ou prefeita negra. https://t.co/rhthDMsrGh #Política via @user",0.0,1.0,0.0,0.0
"o celular dessas menina deve feder bosta, do tannnnnnnto q elas enfia no cu pra dançar 😅",0.0,0.0,1.0,0.0
vera magalhães lixo de merda petista sem cérebro militonta !!!,0.0,0.0,1.0,0.0
rt @user esse vídeo da thanessa chorando no flor ontem é uma bobeira cr kkkkkkkkkkkkkkk,1.0,0.0,0.0,0.0
Gente quem e essa luara pra fala da minha pessoa mais baixa q ela e só ela msm deposito de porra aceita ser a segunda opção ta emplorando o ex pra visita com macho na rua sabe nem ser vagabunda disposição eu tenho e só vc sair da onde vc ta escondida boca fedendo...,0.0,0.0,1.0,0.0
eu te amo minha puta preferida 😂❤️ https://t.co/jb1bbardoa,0.0,0.0,1.0,0.0
botando uma piranha pra mamar enquanto a outra espera 😂 https://t.co/svqxeyjxu8,0.0,0.0,1.0,0.0
"pessoaleeee !! 

é verdade que quando uma mulher dá o cú o rabo cresce ?? 🤔🤔",0.0,0.0,1.0,0.0
"bem feito, uma pena q é capaz o cara negro se fuder por ter espancado esse arrombado",0.0,1.0,0.0,0.0
"@user @user @user kkkkkkkkkkkkkkkkkkkkkkk cheio de tesaozin de vaca do crl

desce alcool q passa 👍😜😁😁😁😁 amém",0.0,0.0,1.0,0.0
