angola falar criolo ensinar dançar kizomba pára ewe xe falar cmg,0
entender mina tá boi traduzir joaquinresponde,0
obvio,0
governo falar de isto causar ruído,0
nao pq mito mulher grávir receber machista gente,0
nao racista negro,1
razão pra feminista feminismo direito mulher servir coo,1
punição pra estuprador assassino,0
tá moda bonito mulher cuider,1
acreditar cadê senador,0
sugestão dia pai passar branco,0
existir imigrante refugiadosexistir vândalo busca alheio,1
existir prova dilma processo impeachment beijão Deus amar,0
ideia emma Stone dizer discurso aceitação óscar ficar ouvila loop noite oscar,0
falar coisa pessoal uso rede social descontrair joaquinresponde,0
barba dia,0
unha cortar tesoura cortar trinco,1
chatiar habemuspapam,0
david luiz sair psg,0
gente poder ser critica prender,0
gostar bater papo msn responder falar pra frescura,0
gostar compra mulher forço,1
gostar entrar tomar copo ade maçã,0
haver negar biologiapor esquerda querer decontruir pensamento filosófico esdrúxulo,0
haha feminismo defender pauta esquerda esquerda perder protesto protar,1
haver engraçar gente mentiroso ser desmascarar fugir refutar nenhum argumento,0
ir caber,0
importar feio bonito gorda magra mina respeitar,0
lavar cueca acabar comprar,0
nao ligo temer acabar ministério cultura nao ter ministro negro conjugar verbo,1
mandar ajustar calça deixar espaço pra smith wesson entrar ação,0
nascer acreditar apelido infância Maria desastre rt tá pra nascer pessoa desastrado,0
dunga ignorante verdade,1
ouço falar liechtenstein outro país aceitar refugiado manter id cultural nacional frio monarquia foda,0
haver construção europa angol,0
sério chamado ônibus resolver fogo,0
repórter angola aguentar broa ir rir cara pessoa,1
pq eu sentido filho ficar mundo injusto violento esquerda crescer,0
precisar dia consciência negro branco pardo amarela albino precisar dia consciência humano,0
preciso falar pra pegar donzela carnaval mostro carteira assinar ano trabalho honesto ficar encharcado,1
morrer consum droga levar droga filipina engano favela dominar tráfico,0
refugiado pare criálo,1
reclamer assédiose vc sair pervetido sexual conhecer haver min exije respeitar vc estar alcoolizar drogado,0
saber conta direito cu saber,1
cor bege,0
saber dongr pro ng tar Lisboa masta ficar angol,0
manhã tá mãe tentar descobrir desisti sapatao,0
esqueçar hashtag racharlenhapreta,1
esqueçar começar redação ousadia primeiramente temer,1
esquecer vc votar dilma votar temer tb reclamar,1
cara virar fixo elenco,0
iludar dia chegar Portugal votar pnr evitar invasão,1
resto dia precisar preocupar politica,0
nao pessoa assustar descobr receber refugiado casa achar ativista Internet,1
nao nao angola nao entender,0
passar suécia renovarportugal pnr,0
preocuper livrar limite estatal trazer competitividade fase plano sa,0
sintar mulher verdade ofender mulher chamandoa feio estranho magrela gorda etc,1
hoje dia ser reconhecer amar feliz dia internacional mulher,0
discriminador contrário querer igualdade orgulhohetero,0
fufa fofa,0
ater agnóstico merda fio acreditar jesus nazaré pra eu gente paz,1
fã lady gagar admitir provavelmente bom show intervalo história superbowl,0
preconceituoso empregada negro,1
vegetariano vegano bosta fio comer carne pra eu gente paz,1
seriedade notícia ridículo puritano peso medida,0
militante defensora ditadura Angola cuba venezuela defensor,0
tás cena tar minar campo angola ultramar,0
nao tar entrar twitter pq perder viver vdlk,0
barriga calo sexual,0
nao anavitoria moreno nao sapatao gente,1
capacidade conter criminoso ir legalizar droga pesar absurdo total vag,1
imprensa Brasil imbecis esquerdista acreditar imprensa Brasil,0
pinto orgulho,1
problema nenhum cara saia falar homem hétero brasileironão indígena saia viar,1
ter vergonha falar escrever corretamente língua português pátria Portugal moçambique Angola guiné,0
nao mta paciência,0
refugiado achar ser acolhir,0
ter reparar menina gata,0
camiseta manga ir malhar praticar algum esporte,0
roupa corderoso roxo,0
uso gosto téte téte chegar encochar chamar delícia amante moda antigo joaquinresponde,1
ver merda crepúscular pra cinebiografia chuck norri,1
vejo hora gorda feio roberta ralar,1
vejo errar achar existir idade próprio pra introduzir certos conceito família decir,0
nao culpar nao votar aécio,0
ver feminista esquerda dar parabéns dia internacional mulher feliz dia mulher,0
ir arrumar treta twitter juro,0
ir orar ater,0
ir pro céu fato,0
pai mãe amor sérgio Angola veia culpa toni ir zulmira querer,0
opinião segar normal fazer piada estupro coletivo garota mídia parar falar esquecer mau,1
principal nação ue veto estilotrump pesquisa pessoa país,0
rede social ativista criar vaquinha ajudar pagamento dívida publicação,1
suécia sweden pnr refugees fakenews,0
feio leitoa tá gordar igual porca,1
mandar,0
ué digo projetinho sapatao,1
ideia razão nat pode entrar conversa tiver ideia aprendemos dia,0
liberal conservador trocamos ideia ditar educar,0
conheço putin negócio Rússia hater insano obama negociar iran,0
negociação salário mínimo Portugal pnr,0
negociação design envolver fighterjet programa air force one preço,0
negro queimem sutiã apropriar cultura branco norteamericano,1
negro,0
negro morto dia Brasil branco morr,1
próprio candidata votar em ele mesmo,1
tô reconhecer eito mulher burra,1
gostar comar façam viagem forçatrump,0
denúncia estupro verdadeirainfelizmente descobrir issoapós vida suposto agressor ser destruir,0
stf ver,0
outro refute falar fato lógico verdade,0
ne nao comunista cês,0
ditadura militar livrar Brasil cubanização,0
nenhum ficar claro sobrepeso saúde ácido úrico gota devido joaquinresponde,0
neoliberalismo temer Brasil crescer governo Collor sarney,0
ir visitar Tatuapé ansioso,0
dia mulher parar retratar mulher loucaciumentaburrafrágil,0
dia internacional mulher experimentar pano prato algum feminista amar,1
período assassinar cidadão brasileiro comum falar algum,0
dir trump califórnia quase méxico,0
olhe sofrer metamorfose regressar dia seguinte escondir ovo,0
New postr união europeu ameaçar sanção país receber refugiado,0
neymar famoso gol olho azul gorda bonito servir pra,1
neymar jogar kkkkk,0
ngm cmg noite branco,1
questão adaptação meter inglês branco never Angola ver qnt apanhar escaldão,1
ninguém chegar casa falar mãe hétero chegar mãe gay by epronto,1
ninguém matar razão coragem medo passar pnr,0
Brasil assassinato muito arma bandido desarmamento,1
capitalismo pokemon,0
centro trânsito lento rua Pedro ivo rua João negr proximidade terminal guadalupe rua barão rio branco,0
junho habitual marchadanacionalidade arrancar campanha autárquico pnr vir connosco,0
dia mulher nao ver palavra movimento feminista pra defender mulher islã ja pra defender co,1
dia junho caminho largo camão,0
dia internacional mulher junteser eu honrar papel crítico mulher américo redor,0
bastar mostrar externo,0
Portugal seguro,0
texto capa colorir branco dar pintar,0
futebol hqeh atacante achar meiodecampo vear,0
noiados va vira notícia,1
iraque call of duty the sims,0
nojo de esse omi sapatão,1
livro bestseller New York time máfeminista ensaio provocativo ativista desastroso,0
março regularmente celebraser dia internacional mulher federação sul americano krav,0
nome faltar vigarista corrupto aldrabão assassino vender traidor pedófilo aberração,1
nonie darwish escritor exmuçulmano egípcia esconder verdade islão lançar,0
trocar,0
noruegar refugiado aceitar apartamento popular exigir casa,0
sábado dia setembro pnr realizar jantar reentrada político Lisboa,0
euapuxar arma pra policia igual direito balear impressionante video,0
hetero dever unir ditadura minoria abaixo heterofobia,1
eleger mp ser legislar absurdo processoo prefeito vereador,0
poder viver mundo conflituoso problemático vista situação social,0
primeiro min red carpet ver malta ninguém lembrar Portugal vencedor ídolo oscar,0
companheira preferir Europa tomado terrorista querer,0
nossaer whats comer dorme viciadosjesus amar,0
preconceito ta dizer mulher incapaz curso complexo pq existir ne,0
feminismo necessário hoje dia,0
gostar camera rs live on,0
jênio ateísta esquerdista cristão perseguidor religioso,0
livro tá desconto percar ver,0
livro tá mega desconto sair ver,0
maravilhoso plano saúde público revisão negociação obamacare total completo deso,0
ulti ano fugir recluso prisão português curiosamente nenhum de ele banqueiro exgovernante,0
notícia provar feminismo necessário,1
novela cgd ii pnr banco Portugal,0
livro nick adams guerreiro green card leitura obrigatório meritocracia Canadá au,0
djs galerir finalbbb,0
trailer overdose tourette on The road hoje explicar Rui Cruz overdosedetourette,0
racista pq racismo crime crime pretokkkkkk,1
conversa normal amiga mae dás fufa bis,1
pensar issomasva copiar EUA poder trump ação,0
ver imprensa nacional descarado parcial virar torcida arquibancar patético aliás democrático,1
ir conseguir emagrecer ir gorda feio fracassar,1
nutella provocar cancro esperar notícia ajude diminuir taxa obesidade bastar gordito continuar mamar nutella,1
ir aguentar sapatão sala ficar encarar,1
considerar bonito George cloneyr,0
pessoa anorexia considerar gordo magro voce considerar quisermas biologicamente so xx xy,1
volta terra,1
oh fds ucraniano merda volta terra fdp,1
amigo passar ano inteiro dizer puto gordar pegar pq feio feminazi hipocrisia,1
ir puxar emoji cão triste preciso,0
argumento abrir bueiro refutar linha falar verdade torturar né,0
argumento retardada mostrar ler refutar falar fato lógico verdade,1
arranque tour overdose tourette otr caravana segar dia Vila Real dia,0
arranque dooverdose touretteon the road prestes acontecer fevfigueira Foz info reserva,0
atentado orlando nao discurso preconceituoso trump Bolsonaro culpa islâmico,1
esperar ganhem amigo Sporting ficar difícil falar distância,0
balanço divulgar polícia militar revelar mulher agredir minuto,0
barça ver psg branco pensar ser real dar dar né kkkkkk,0
Barcelona empatar campo Bétis golo ser validar óbvio aculpaédobenficar,0
Barcelona vencer psg graças feminismo,0
batágua joana,0
obg xerife chefe polícia serviço liderança verdadeiro amigo,0
blocoesquerda pontadelançar cultura morte legalizar eutanásia eu defer vida dignidade,0
blocoesquerda promotor eutanásia ter tema programa eleitoral honesto,1
bloco por dops animado vir cair folia paz,1
bolsonaro nao parabenizar cunha vdd gente culpa edição video,0
obomdeserbrasileiroé nao refugiado oriente médio pra cara nao sao burro,1
brasileiro cansado enganar sos regime militar Get out dilmar,0
Brasil crise drogado droga,0
Brasil legalização droga stf legalização droga rejeitar população,0
amigosjá passar inscrito hora inscrevase canal entrevista ir,0
bilhão investimento criar emprego indústria,0
ministro austrália falar verdade educado conversa mídia notícia falso distorcer bom,0
brian krzanich ceo investimento bilhão inovação emprego americano,0
eli Lake bloombarg view nsa fbinão dever interferir políticae situação mu,0
comício país tremer ir tornar América novamente,0
elogio conferência imprensa rush limbaugh dizer bom,0
Porto hoje seguir Aveiro teatro gretua overdosedetourette ontheroad racharlenhapreta,0
adoraríamo têlo samsung fábrica EUA,0
muito pergunta pra responder ir fumar cigarro beber caipira compra frango assar joaquinresponde,0
observação estar quaresma substituir xis bêicon peixe frito resto tá liberar,0
observação importante diainternacionaldamulher,0
observador catarinar kinnvall similar islão radical extremadireita,1
bullying hipócrita comunicação social diverso sector sociedade força,0
Canadá receber refugiadosresumir desempregadosisso explicar população,1
canalha ditador conseguir destruir venezuela venezuelano fogem brasil país,1
capitalismo realmente perdoar único salvação ideologia sanguinário comunismo hipocrisia,0
cara foda tomar posse criar emprego obamar sequer sonhar,0
cara mudar turma manhã vira relator lava jato treta imaginar,0
cara promover celebrar assassinato bebê indefeso ventre mãe existir grau podridão,0
cara tá carro roubar parar sair atirar pm com si arma granar suspeito,0
cds plantar moralismo vida político português demissão irrevogável demissão prazo aprender centeno,0
cds avisar centeno consequência penal mentir parlamento algum exdeputar cds prender,1
cerco fechar pro obama obamainjail,0
cerco fechar,0
ciclo retardo pessoa pôr merda zuar aguentar proteger conta,1
colégiodompedroii chegar poçovejar cartaz colocar unidade centro rj,0
criticar governo entrar cqc cqc acabar hj defender pt crític,0
prefiro magra feio gordar bonito gorda arrumar adiantar elegancia porte físico,1
odeia bolsonaro ai projeto de ele discorda ir inteligencia,0
odeio feministo falar merda ir perfis falso zoar coisa disseramkkk kkkkmitar,1
odeio gente falar so pq iggy eh branca cantar rap mano,1
odeio mulher burra,1
odeio sapatão desapegar ex nunko,1
desejo homem mulher desejo mulher desejo homem mulherdeverdade,0
dia dezembro dedicar íntegra autêntico maratona reunião sede pnr Lisboa,0
dia bruxa noite solteiro,0
dia muçulmano morrercerteza inferno sobrecarregar,1
diminutivo inho acompanhar trajetória homem verdade,0
discurso ódio valer direitaevangélico pra lacrar,1
discurso socialismo bonito capitalismo comida iphone viagem pro exterior etc,0
dono twitter autista kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
eca fechar olho estatuto afirmar sexualidade ensinar criança,0
eduardo bolsonaro nao cuspiu Jean truque vídeo manipulado,0
eduardo lourenço de aquele pensador descobrir unicórnio conciliar Deus,1
engraçado err correção estúpir gastar falar feminismo pauta considerar imaginária,1
esquerdopata imbecil gostar comunismo morar cuba coréia norte angola ser país comu,1
justiça Portugal renovarportugal,0
estranho caso tsu renovarportugal pnr,0
facebook cair justo ir compartilhar imagem pra doar centavo pra coral criança mur cabelo,1
facebook cair vamo voltar pro orkut Galeraaa,0
facebook usar hijab homenagear mulher diadamulher hijab símbolo opressão islâmico,0
falido criar notícia falso china dizer sr xi falar sr trump nov,0
falido forçar desculpar assinante pobre cobertura fazer vitória elei,0
famoso argumento,0
fascismo esquerda prints,0
fbi totalmente incapaz parar infiltrado segurança nacional permear governo,0
feminismo fazer acontecer variante feminismo empresarial falhar esmagador,0
feminismo importante ficar mão feminista sair pleno março,0
feminismo capacho esquerda nazista hahahahahaha retardar refute falar,0
feminismo Brasil mero cooptador mulher militância esquerdista defender mulher,1
oficialmente mulher burra mundo,1
foco resistência gostamos mulher pingo rock roll futebol gostamo churrasco carner sangrento,0
futebol respirar,0
mulher pq transar cara vadia burra garota escroto nao,1
gay assumir resolver franga arrogante dissimular enfrentar próprio cara espelho,0
adorar passar vergonha,0
pm usar mesmo segurança em esse hora fascista vira heroíno,0
general Keith Kellog conheço haver chance pra nsa,0
henrique raposo ter dizer comuna facho amigo coisa,1
deixar Algarve,0
vento,0
hino cerimónia tomada posse presidente reality showfoi cantar miúda reality show dizer,0
haver esperança pra,0
oi amor vcs noção Correriaaaa Aff xeru,0
merecer parabéns série vivo,0
oieeee amoresss tô mtooo emocionadaaaa sobrinho lindaaa nasceuuu parabéns kilma lipe mano amo karol renovacao,0
oi lembra eu nao lembro comi rsrs voce comeu,0
ir torrent pearl harbor tbm bom quase hora,0
ver ir vencer preconceito hahahahaha,0
filme longo,0
imbecil realmente diferença casal amar pornografia incentivar tv haver ano at,1
imbecil ironia figura linguagem responder conseguir refutar falar,1
oi sapatão kkkkkkkkkkkkkkkkkk,0
intelectual chegar mesmo conclusão ano atraso,1
oi pessoal marisa lobo preciso ajuda assinar canal youtube preciso,0
oi pessoal marisa lobo preciso ajuda inscrevar canal youtube,0
irã adverter formalmente disparar míssel guerra dever agradecer ridículo acordo EUA,1
iran brincar fogo agradecer quão legal presidente obama ser,0
iran dominar iraque EUA desperdiçar trilhão dólar obviamente haver,0
iran último suspiro pronto prum colapso EUA vir salvavida acordo iran bilhão,0
oi vc sapatão,1
assumir causar choro pelegada pleno começo imagine ser ano,0
lixo acusar mandante exposição filha maria rosário,1
Jorge jesus acusar regresso kelvin Porto,0
Jorge monforte bué burra ya filho mimada bia mulher pedir abortar ahahahaha burro,0
jornalismo censório manipulador tendencioso tanto mentiroso afinal mundo viver,1
fé funcionar achar colocar tb pombinha branco bandido,0
conseguir mesmo matéria cara entrar armar roubar chamálo sus,0
José Manuel coelho pedir asilo político principado pontinha dever pedir vila cascal salgado resultar,0
juiz abrir país possível terrorista objetivo bom interesse,0
acordar sapatão hj,1
país data cheio muçulmano hoje mau,1
olá gata gato hahaha,0
olga benario vagabunda comunista safado Getúlio Vargas entregar pro amigo adolf,1
olga benario toma cu,1
olhar canalhice chamada culpa ser lei criminoso,0
olhar cara qm tá ligar cu sujo fazer,1
olhar ae oportunidade vc querer ganhar respeito tico imperdível,0
olhar explosãooo qdo Portugal chegar islão,1
olhar de ep exbbb pressionar procuradoria prejudicar prefeito ariqueme,0
olhar dizer repetir chavão militância mandar xingo oponete refutar,0
olhar lógico kkkkkkkkkkk nao feminista virar feminista obrigadakkkk,1
olhar vagabunda mostrar cara,1
olhar mulher ir sincero branco altar,0
olhar apagar printar,0
olhar bunda ellen Roche,1
olhar bruno jogar mostrar bom goleiro penalidade máxima,0
olhar noticiário grande jornal país sério gente pagar pra ler,1
olhar processinho pistoleira,1
olhar falar intolerância religioso termo usar esquerda pdiluir religião cristã atrocidade,0
olhar pro peito mulher,1
olher medo mídia presidente,0
Lula falar bom Marisa ficar submisso palpitar platéia repleto femini,0
Lula bloquear twitter alguém ler pra piada,0
lula acertar nota azul guitar hero,1
mail reserva reservasparccom,0
prazer mulher inteligente fazerse burra perante burro inteligente,1
psg jogar branco Barcelona eles confundir real madrid,0
marlon brar né tbm foda,0
omã seguir ramo islão diferente resto médio oriente,0
bom angola angolano haver dúvida,0
dia ganhar capote,0
trabalho refugiado resumeser lady gaga sentido,0
verniz branco feio corretor,0
ministério cultura nao servia pra bando vagabur fazer merda palco ganhar pra,1
movimento levar hashtag racharlenhapreta trend twitter começar hoje Porto,0
movimento gorda praia funcionar,1
mundo sapatao imaginar,0
murilo deixar prova branco ir bater em ele,0
classificar ter concordar habituer tratase devassa grat,0
feministo,0
de este senhora exigir respeito trump,0
claro crise econômico último ano resolver vc perfil comédia né,0
regresso prometer,0
batemos recorde utilização palavra nabo tv português acreditar,0
representante flecfac dirigente carlospuna pnr causa cabinda trair,0
lembrar mttttt tmp atra achar ano professora sapatao descobrir hj possuir nome Allan,1
perfeito entender monte legalizar maconha país dominar zumbis larica cérebro,1
Benfica noite entrar casa mulher decidir imitar ederson,1
gabrielo moura integrante agência pk comunicação ministrar palestra,0
intervalo almoço excelente reunião nacional ambiente alegria ânimo,0
nyter médico tá roer insignificância,1
falido escrever total ficção eu cobrir errar ano inventar fonte,0
obamacare continuar falhar humana sair ir revogar substituir recuperar plano saúde,0
ocidente suicidaser governante primeiro culpado Portugal excepção,0
nirvana,0
orçaminto nim renovarportugal,0
orgulho hetero válido orgulho homo orgulho outro orgulhoheteror,0
opa certíssimo vida humano valer belo ai quebrar ov,1
bilhete disponível,0
juntar assustar fogo artificio,0
pensamento masculino rodeio homem mulher revelação aguarde,0
mau cego escutar,0
mau cego enxergar ranço mulher burra,1
mau mulher defender filho puta assumir abusivo defender cara miga vc ta ser burra,1
plano recapitalização cgd custar milhão euro,0
pmdb democracia,0
pnr contrário desinteresse partido órgão soberania justa lutar cabinda,0
pnr apresentase santamariafeira autárquico força anselmooliveiro,0
pnr congratulase redução tsu colocar interesse partido frente interesse nacional,0
pnr dia Portugal pnr Portugal,0
pnr calar ante marxismocultural censura tolerante hipocrisia fazdeconta,0
pnr solidarizase dor família enlutar morte agente serviço nação gnr,0
politicamente correto completamente doentio cogito homem menstruar,1
politicamente correto tá fuder,1
porteiro rt massagear ego mulher elogiar bunda peito porteiro,0
encontro jeff sessions emb russo organizar governo obamar programa educacional pa,0
problema islão etnia ideologia visar destruir cristianismo Referi,0
problema piada esquerdista zombar pm tá lir hora,1
psol seguir ideologia comunista coreana comer cachorro levar pé letra,1
mulher bonito puta burrar mentiroso ta passar mão amigo,1
adiantar vc sentir pena conseguir refutar linha falar tática,0
junto chamar jornalismo chamar mico militância derrubado picareta,0
clodovil querer aprovar pl reduzir politico congresso deixar,0
intervenção cívico militareste vídeo pensar,1
globalismo lauren southern muito gente compreender,0
juventude fazer liberdade confundir libertinagem,0
mulher falar tô esperar comida falar sla sentir burra masterchefbr,0
incomodar trabalhar escrever hajir ser verbor conta verificar,0
Barcelona acabar ficar história futebol remontar incrível,0
feminismo muçulmana,0
lavar tênis branco,0
exatamente,0
válido feminicídier estupro mercado trabalho falar dia poder dedicar coluna,1
islâmica falar,0
racismo esquerda passar tl politicamente correto protesto imaginar,0
racismo mulher negro latina sofrer área ciência tecnologia engenhario matemático,0
racismo acabar deixar existir homem branco homem negro passar existir homem,0
estagiário foder em esse,1
passado sujo,0
raúl José cagar pedir autorização jorge jesus libertemorauljosér,0
começar discurso mandar alô pra moral hein ahahahahahahahaha,1
repórter lembrar crime ódio cometir imigrante esquecer crime cometir imigrante,0
resultado jornalista falar passar vergonha público,0
retrato juventude atual mostro dias mesmo presente protesto esquerdista,0
orfeu xxi músicar vida dignidade haver afinal fronteira muro poder conter música mundo,0
orgulho branco,0
ruim chileno branco dia ficar preto,1
bebé adoptar telemóvei qd ir buscar desesperamo deixar cair qd ver defeitoabrimos contar olx,1
benfiquista aguardar ansiosamente reeleição bruno carvalho único receio russo decidar interferir eleição,0
bilhete figueira Faro Lisboa Porto évora venda sítio costume overdosedetourette,0
cara ficar expor trabalho chamar sapatao mereço,1
oscar prémio nobel afim politiquice interesse influências vergonha seriedade mérito academyawards nobelprizar,0
democrata ter criar justificativa derrota eleição inventar história Rússia,0
europeu acordar reagir Europa nação nacionalismo mundialismo opressor,0
funcionário matar menino Habibs pq negro pobre hahahahhaha funcionário habibs ser rico,0
guris nutrição faculdade igual branco musculosinho tatuagem maori braço,0
heitem odiador inglês acusar golpe triste cultura ódio respeito paz,0
homem governo suécia bola afeminar acaso refugiado deitar rolar naque,1
homem igual deixar último hora dia namorado amanhã hoje começar assaltar relojoaria,1
dose diário antitrumpismo reportagem país proíber entrada israelenses,0
idiota cancelar conferência jaime Nogueira pinto pequeno sala fcsh arriscamser vêlo esgotar pavilhão meo Aníbal,0
islamico moderar filmar tirar fotoos islamico praticante alertar ocidente,1
jovem renovarportugal Portugal pnr,0
média pilar combater de ele poder esperar mentira ear omissão fakenews,0
meme nano gouvêa divertir kkkkkkkk,0
muçulmano bemvinr,1
muleke liso governo,0
negro estuder estudar,1
sonho liberdade expressão exercício democracia de eles china cuba conservador presidência jamais,0
sonho telemóvel rede forte pescador nazaré arrastar bomba kg rasgar,0
país solidário pobre aberto refugiado Europa fechar velho mundo,0
Sporting continuar Europa futebol,0
português passo coelho ter coragem salgar stresses ricardo levar guito pró panamár,1
português hoje conseguir dormir,0
português pessimista acreditar música eurovisão salvador sobral superar votação ano passado,0
preto criminoso gaja decote sluts bissexual indeciso refugiado merecer oportunidade vida,1
reflexo guerra trouxer mudança vida de eles conhecer história,0
refugiado classe político traidoro renovarportugal refugiado Portugal,0
refugiado estao vir terra noto nao sentar acolhir,1
resistência voltar concerto bataclan raio cair sítio deixemme sonhar,1
responsável Naoaolimitedeinternet,0
sr neto lágrima força guerreiro cabelorosafelipeneto,0
robôs nasa superfície marte,0
tema resultar visita efectuar assunçãocrista incluir mesquito submissão islãoinvasor,0
macarr goleiro bruno champinha,0
fazer conluio moça maluco psicopata,1
tolerante dono carneirada submisso contrariar ofender tentar ridicularizar hipócrita mau perder,0
sus sucateado conseguir atender cidadão problema grave saúde medicamento,0
tao amigo praia sentar areia apanhar sol falar cena,0
inacreditável totalmente imprensa cobr obamo,0
terror esquerda somostodosbolsonaro,0
pai nao Angola luanda,0
texto velho ladainha feminismo verdade passado hoje dia blablabla deslegitimação básico,0
ótimo,0
ótimo sessão audiência ceo associação líder indústria varejo manhã,0
otimista pessoa informar,0
tamber tm video bruno namorada mao dar nao natureza de ele tratar mulher kkkkk,1
pra cara bb jornalista,0
perfil ta apurrinhar mundo pôr dia mulher,1
huahauhaauhauha uahuahauhaa ir agenda feminista defender mulher,1
feminismo movimento lutar mulher persegar td mulher ter opinião próprio,0
islamismo estar praia islamismo tao luto,1
ir mandar pra corrigir post anteskkkkk verdade novokkkk,0
trump futebol reeleger começar construção muro circular Benfica prepare guito,1
tuiter respirar,0
único objetivo família João Victor guilherme Francisco santo alexandro José Silva,0
uso turbante pessoa branco apropriação cultural ver,0
jênia achar violência mulher Brasil fato país cristã,0
menino pedir lanche amiga ignorar noinha gritar tia vc ja ta gordar hahahahahahahahaha,0
país cobrar empresa americano imposto tarifa EUA cobrar deverer cobrar,0
ouvir chorão sair charlie brown jr entrar sepultura vdd fé brodi,1
ouvir rede tv Hungria fazer cerca eletrica evitar invasoes refugiado nao dar ibopepesquisem,0
ouvir militar sair disparar esmo,0
verdadeiro escândalo informação confidencial passar ilegalmente inteligência doce,0
overdose tourette on The road comboio chegar cidade,0
video sapatao tocar siririco,1
ovo Páscoa petista,0
nunes merecer título youtuber Brasil respeito parabéns espiritosantocaos,0
ow gráfico problema curva exagerar,0
esquisita tá imitar tt pala hahaho,0
oxente pq santo rsrt oooooooooo maluco,0
pooo otimista hein,0
pagar conta,0
pai feminista sair pra comprar cigarro gol zidane voltar joaquinresponde,0
país quebrar desemprego pra violência comer solta falar folia pqp vtnc merda,0
palavra dia homem homem fragrância,0
palavra presidente trump assinatura resolução hj,0
palhaçar puro achar trump perder sono causa voto blocoesquerda,0
apreciar humor,0
apreciar humor calmo abuse vontade,0
cara grau total ir morrer,0
sapatao super indico,1
papar bergoglio pedir cristão ter filho,0
tme gente tattoo pra filho ajudar ne passional,0
parabéns ae Gabriel vc merecer chorar aq,0
parabéns menina kkkkk,1
parabéns conselheiro segurança nacional general hr mcmaster vídeo,0
parabéns procurador,0
parabéns vasecretary dr david shulkin hora cuidar veterano lutar proteger,0
parabéns secretário tesouro Steven mnuchin icymi assita,0
parabém jornalista reportagem bnde investigação corrupção governo,0
parabéns rex tillerson tomar posse secretário ser estrela,0
parabéns stephen miller representar manhã programa matutino domingo bom trabalho,0
parabéns thoma perez acabar nomear líder cnd poder feliz pe,0
parabéns mulher mundo ser vc feio linda velho gorda magra qero saibam respeito faltar,0
parabéns mulher abortista aborteira gente,1
parabéns beyoncé estar fevereiro ganhastar prémio foto absurda,1
parabéns chor ano droga,1
parabéns cidade ariqueme luta ideologia gêneroa sociedade organizar apoiar,0
parabéns deputado apezequielteixeira Brasil colapso cultural inversão doentir prioridade,0
parabéns deputado roberto lucena proteger povose pagar imposto pagar,0
parabéns especial pro mulher seguir mulherado Guerreira batalhadoro pra mimim querer buquê di flor pra,0
parabéns Guerreira gritar peito rua nun país mulher livre fácilquero lut,1
parabem hugor chavez morte,1
parabéns luciano azevedo pps prefeito passo fundo rs resolver verba,0
parabéns notícia desconstrução filme belo feranosso irrestrito casal dono,0
parabéns estagiário bom paz,0
parabém mulher verdade mulher inteligente drama verdadeira histório mulher burra his,1
parabéns patríciamamonar nelsonévora,0
parabéns patrícia mamono Portugal,0
parabéns pra eu cheguei atrasar,0
parabéns pra sapatão piranho santaa Cruz ano né porra teeeeeee amooo vir sábado bebê,1
parabéns pra mulher parabéns pra feio gordar cuidar coitar arranjar,1
parabéns pra mulher parabéns pra feio gordar cuidar coitar arranjar,1
parabéns presidente eduardo cunhar,0
parabénsque mundo copie permitir insanidade trumpeuapoio,1
parabéns esperança reforçaser,0
parabéns sinal inequivoco certo,0
parabem sapatão sdds,1
parabéns vida básico inegociável pessoa,0
chamar fascistavc fascismoseu filho puta,1
falar alemão caralho,1
desconcentrar homem decote necessário peito,1
ler islão problema mulher,0
dia internacional mulher pk preparar encontro cheio significado aprendizar troca,0
pessoal conhecer futebol europeu citi mônaco espécie marília oeste Brasil casadachampiom,1
sportinguista bruno carvalho valio Sporting Clube Portugal valio calado,0
amor sexo programinhar lacrador apanhar praça audiência,0
simples fato apoiar xucro conversar cara de esse babacer total,1
renovarportugal urgir desparasitar classe político dirigente árvore podre fruto podre pnr,1
variar política díptico acrílico vela praia,0
papa Portugal porto,1
par histerianão ha homem homem muher mulher pq pessoa sentir diferente,1
participação pnr autárquica crescer programa nacional diferença local dizerse,0
participe palestra seminário ideologia gênero acompanhar agenda,0
participar consultório família novotempo tema criação criança sexo neutro bacano,0
partido nacional renovador Pnrtv,0
partilhe divulgar português passar fome governo fazer,0
passar linguiça pra casar achar menina respeito marmita joaquinresponde,0
passar vara,0
passar rumo litoralpresenciar grave acidente dar pararestão fazer massagem,0
passar avisar comunista arder inferno,1
passar zona oeste pensar pobre conseguir enfiar brt sardinha prefiro,0
passar pra desejar feliz diadamulher pra mulher ultrassom,0
passar pra nao interessar puto santinha gordar magra feio bonito amar pessoa pau cu,1
passar timeline imagem revoltar feminista,0
passeiii manausss Deus,0
passo passo denunciar facebook pastor malacheia kkkk ficar puto ligar,1
passo denuncie pagina sila facebook mander msg pro avisandoo usar hashtag trolandocomhumornegro,1
passar mulher ficar cochichar sapatão,1
pasta leite ninho pão lo branco recheio ganache ninho morango bolosemuberlândia paodequeijo,0
pastor,0
importar mídia invente requente persigaacredito índole,0
professoraacho habbibs matar lançaperfumar cocaína,0
