text,hatespeech_comb
não falo de coisas muito pessoais uso a rede social para descontrair,0
não faz a barba todo dia,0
não faz as unhas e nem corta com tesoura corta com o trinco mesmo,1
não foi dessa vez,0
não foi x porque o david luiz saiu do p s g,0
não gente poderiam ter sido criticas mesmo não se prendem a isso não,0
não gosta de bater papo no msn ele responde porque os outros falam nem tem tempo pra frescura,0
não gosta de fazer compras faz porque a mulher força,1
não gostaria de entrar e tomar um copo de ades maçã,0
não há como negar a biologia por mais que a esquerda queira decontruir com pensamentos filosóficos esdrúxulos _,0
não haha feminismo defende todas as pautas da esquerda é só a esquerda perder que faz protesto nunca prote _,1
não há nada de engraçado só gente mentirosa sendo desmascarada e fugindo sem refutar nenhum argumento,0
não ia caber,0
não importa se e feia ou bonita gorda ou magra toda mina deve ser respeitada,0
não lava aquela cueca q acabou de comprar antes de usar,0
nao ligo que o temer acabou com o ministério da cultura nem q nao tenha ministros negros pelo menos ele sabe conjugar um verbo,1
não manda ajustar a calça deixa um espaço pra sua smith wesson entrar em ação,0
não nasceu em meu apelido de infância maria desastre rt tá pra nascer pessoa mais desastrada que eu,0
não o dunga não é é apenas um ignorante de verdade,1
não ouço falar nada de liechtenstein outro país que não aceitou refugiados manteve a id cultural e nacional frio e é monarquia foda,0
não pode haver construção para europa e outra para angola,0
não pode ser séria essa chamada quer dizer que ônibus resolve pegar fogo assim do nada,0
não posso ser repórter em angola não aguento essas broas ia rir na cara das pessoas,1
não pq p mim ñ faz sentido ter filhos p ficarem num mundo tão injusto e violento com a esquerda crescendo cada _,0
não precisamos de um dia da consciência negra branca parda amarela albina precisamos de dias de consciência humana,0
não preciso fala nada pra pega as donzela no carnaval só mostro minha carteira assinada anos de trabalho honesto elas ficam encharcadas,1
não quer morrer cedo não consuma drogas não leve drogas para as filipinas não entre por engano em favela dominada pelo tráfico,0
não quer refugiados então pare de criá los,1
não reclame d assédio se vc sai c um pervetido sexual q conheceu há min e exije q ele te respeite mesmo vc estando alcoolizada drogada,0
não sabem fazer conta direito mas dar o cu já sabem bem,1
não sabe que cor é bege,0
não sabia que o don g o pro e o ng já tavam em lisboa o masta ficou em angola,0
não são nem sete da manhã ainda e tá minha mãe tentando descobrir se eu desisti de ser sapatao,0
não se esqueçam da hashtag,1
não se esqueçam de começar a redação com ousadia primeiramente s temer,1
não se esqueça que se vc votou na dilma votou no temer tb agora n reclama,1
não sei como esse cara não virou fixo do elenco do,0
não se iludam um dia isto chegará portugal só votando se vai evitar esta invasão,1
não sei o resto da direita mas eu só quero um dia não precisar mais me preocupar com politica,0
nao sei porque as pessoas assustam quando descobrem que eu recebo refugiados em casa acharam que eu era ativista de internet,1
nao sei qual é a parte de que neste momento nao quero ir para angola que eles nao entendem,0
não se passa nada na suécia,0
não se preocupem nos livrar dos limites estatais o que trará competitividade estará na fase e do plano de sa _,0
não se sinta mulher de verdade se você ofende outras mulheres chamando as de feia estranha magrela gorda etc,1
não somente hoje mas todos os dias que você seja reconhecida e amada feliz dia internacional dá mulher,0
não somos discriminadores ao contrário queremos igualdade,0
não somos fufas nada a ver somos fofas,0
não sou ateu sou agnóstico grande merda fio não acredita em jesus de nazaré pra mim nem gente é,1
não sou fã da lady gaga mas tenho de admitir que ela está provavelmente a fazer o melhor show de intervalo da história do,0
não sou preconceituoso até tenho uma empregada negra,1
não sou vegetariano sou vegano grande bosta fio não come carne pra mim nem gente é,1
não têm mais que fazer que falta de seriedade nas notícias já agora ridículos puritanos os pesos e medidas _,0
não tanto quanto você militante defensora de ditaduras em angola cuba e venezuela e defensora da _,0
não tás mesmo a ver a cena eu tou mais minado que os campos de angola no ultramar,0
nao tava entrando no twitter pq eu estava perdendo tempo vivendo,0
não tem barriga tem calo sexual,0
nao tem como a anavitoria morena nao ser sapatao gente,1
não temos capacidade de conter criminosos vamos então legalizar drogas pesadas um absurdo total coisa de vag _,1
não temos imprensa de direita no brasil só imbecis esquerdistas acreditam que a imprensa no brasil é de direita,0
não tem pinto tem orgulho,1
não tem problema nenhum o cara usar saia mas por favor não fale q é coisa d homem hétero brasileiro não indígena quem usa saia é viado,1
não tenha vergonha de falar e escrever corretamente a língua portuguesa ela é a nossa pátria em portugal moçambique angola guiné e aqui,0
nao tenho mta paciência,0
não tenho nada contra refugiados e até acho bem serem acolhidos,0
não tinha reparado com aquela menina é gata,0
não usa camiseta sem manga a menos que vá malhar ou praticar algum esporte,0
não usa roupa cor de rosa nem roxo,0
não uso isso gosto do téte a téte chega encochando e chamando de delícia um amante a moda antiga,1
não vê essa merda de crepúsculo pra isso temos a cinebiografia do chuck norris,1
não vejo a hora da gorda feia da roberta rala,1
não vejo nada de errado só acho que existe uma idade própria pra se introduzirem certos conceitos cada família deci _,0
nao vem me culpar agora nao tenho nada a ver com isso votei no aécio,0
não vi nenhuma feminista de esquerda dando parabéns a elas dia internacional da mulher feliz dia das mulheres _,0
não vou mais arrumar treta no twitter eu juro,0
não vou orar sou ateu,0
não vou pro céu,0
tenho um pai e mãe tão bom não é que me dão amor sérgio e angola veia sem culpa toni vamos a zulmira querido,0
nas opiniões segue tudo normal fazendo piada de estupro coletivo daquela garota lá dos q a mídia parou de falar e geral esqueceu e pior,1
nas principais nações da ue maioria apoia veto estilo trump pesquisa de mais de pessoas em países _,0
nas redes sociais as ativistas criaram uma vaquinha para ajudar no pagamento das dívidas até a publicação,1
na suécia está tudo bem não é,0
coisa feia é tu leitoa tá gorda igual uma porca,1
pode me mandar isso por favor,0
ué digo eu projetinho de sapatao,1
a ideia não é ter razão nat podes entrar na conversa se tiveres ideias aprendemos todos os dias,0
uns mais liberais outros mais conservadores trocamos ideias mas não ditamos como cada um deve educar os seus,0
ñ conheço putin ñ tenho negócios na rússia e os haters estão insanos mas obama pode negociar com o iran em t _,0
negociação do salário mínimo em portugal,0
negociações ou design quando eu me envolver como no f fighterjet ou no programa do air force one o preço v _,0
negras queimem seus sutiãs vocês estão se apropriando da cultura branca norte americana,1
negros de bem,0
negros mortos por dia no brasil e os brancos não morrem também,1
nem as próprias candidatas votam nelas mesmas,1
nem eu tô me reconhecendo mais eita mulher burra,1
nem mais não gostam não comam façam boa viagem,0
nem toda denúncia de estupro é verdadeira infelizmente só descobrimos isso após a vida do suposto agressor ter sido destruída,0
nem uma menos no stf via,0
nem um nem outro refute o que falei com fatos lógica e verdades,0
ne nao seus comunista como é que cês tão,0
nenhuma ditadura é boa mas pelo menos os militares de livraram o brasil de uma possível cubanização,0
nenhum mas que fique claro sobrepeso faz mal a saúde eu tenho ácido úrico gota devido a isso,0
neoliberalismo do temer vai fazer o brasil crescer assim como os governos do collor e do sarney,0
nessa quinta eu vou visitar pela primeira vez a do tatuapé ansioso,0
nesse dia das mulheres seria muito bom vocês pararem de retratar a mulher como louca ciumenta burra frágil,0
nesse dia internacional da mulher experimente dar panos de prato para alguma feminista ela vai amar,1
nesse mesmo período foram assassinados cidadãos brasileiros comuns vocês vão falar alguma coisa também,0
como diria trump califórnia é quase méxico,0
olhe que não eles sofrem metamorfoses e regressam sempre no dia seguinte escondidos num ovo,0
new post união europeia ameaça com sanções países que não recebem refugiados,0
neymar fez o famoso gol olho azul em gorda bonito mas não serve pra nada,1
neymar jogou bem kkkkk,0
ngm quer ir cmg na noite do branco,1
não por questões d adaptação mete um inglês branco como neve em angola e vê em qnt tempo ele apanha um escaldão,1
ninguém chega em casa falando mãe sou hétero então por que tem que chegar e dizer mãe sou gay by,1
ninguém pode matar a razão e a coragem o medo não passa por aqui,0
no brasil tem muito assassinato não porque tem muita arma mas porque tem muito bandido,1
no capitalismo eu posso pegar pokemon e aí,0
no centro trânsito lento na rua pedro ivo desde a rua joão negrão nas proximidades do terminal guadalupe até a rua barão do rio branco,0
no de junho com a nossa habitual arranca a campanha autárquica do venha connosco _,0
no dia da mulher nao vi palavra do movimento feminista pra defender essas mulheres do islã ja pra defender o co _,1
no dia de junho de todos os caminhos vão dar ao largo de camões,0
no dia internacional da mulher junte se a mim honrando o papel crítico das mulheres aqui na américa e ao redor do m _,0
basta mostrar o externo,0
por um portugal mais seguro,0
no fim do texto a capa já colorida em branco dava para pintar,0
no futebol é atacante acha meio de campo coisa de veado,0
noiados vaiam e vira notícia,1
no iraque call of duty é conhecido como the sims,0
nojo desses omi ainda bem que eu sou sapatão,1
no livro best seller do new york times má feminista ensaios provocativos de uma ativista desastrosa,0
no mês de março em que regularmente celebra se o dia internacional da mulher a federação sul americana de krav,0
nomes não faltam vigaristas corruptos aldrabões assassinos vendidos traidores pedófilos aberrações _,1
nonie darwish é escritora e ex muçulmana egípcia ela não esconde a verdade sobre o islão ela lançou mais um,0
é eles trocaram,0
noruega refugiados não aceitam apartamentos populares não exigem casas,0
no sábado dia de setembro pelas h o pnr realiza o seu jantar de reentrada política em lisboa,0
nos eua puxou a arma pra policia é igual a ter o direito de ser baleado impressionante esse video,0
nós heteros que ainda somos maioria devemos nos unir contra a ditadura da minoria abaixo a,1
nós não elegemos mp para sermos legislados por eles absurdo esse processo o prefeito e os vereadores de,0
nós não podemos viver num mundo tão conflituoso e tão problemático sob o ponto de vista da situação social ao,0
nos primeiros min da red carpet só vemos a malta que ninguém se lembra quem é ou como se diz em portugal vencedores do ídolos,0
nossa companheira prefere a europa que bom uma vez que lá está tomado por terroristas se quiser _,0
nossa esse povo do whats não come não dorme são viciados jesus amado,0
nossa g que preconceito ta dizendo que as mulheres são incapazes de fazer um curso mais complexo pq não existe ne _,0
nossa mas feminismo necessário hoje em dia,0
nossa não gosto de cameras rs live on,0
nossa segundo esse jênio ateísta esquerdista os cristãos são os grandes perseguidores de religiosos,0
nosso livro tá com de desconto na não percam via,0
nosso livro tá com um mega desconto na sai só por r via,0
nosso maravilhoso novo plano de saúde pública está em revisão e negociação o obamacare é um total e completo desas _,0
nos ultimos anos fugiram reclusos das prisões portuguesas curiosamente nenhum deles era banqueiro ou ex governante,0
notícias que provam o quanto o feminismo é necessário,1
novela da cgd ii,0
novo livro de nick adams o guerreiro do green card é leitura obrigatória a meritocracia é o caminho canadá e au _,0
novos djs na área galere,0
novo trailer do overdose de tourette on the road hoje explicamos o que é um rui cruz,0
n sou racista pq racismo é crime e crime é coisa de pretokkkkkk,1
numa conversa normal sobre uma amiga minha mae mas tu só te dás com fufas e bis porquê,1
nunca pensei em dizer isso mas vamos copiar os eua agora podemos quer ação maior _,0
nunca vi a imprensa nacional tão descarada e parcial virou torcida de arquibancada patético aliás democrática _,1
nunca vou conseguir emagrecer vou ser sempre essa gorda feia e fracassada,1
nutella pode provocar cancro espero que esta notícia ajude a diminuir a taxa de obesidade basta os gorditos continuarem a mamar nutella,1
n vou aguentar aquele tanto de sapatão na sala que fica me encarando,1
eu mesmo me considero mais bonito que o george cloney,0
uma pessoa com anorexia se considera gordo mas é magro voce pode se considerar o que quiser mas biologicamente é so xx ou xy,1
oh fds um ucraniano de merda vem para aqui volta para a tua terra fdp,1
o amigo passa o ano inteiro dizendo aquela é puta gorda não pego pq é feia feminazi e agora vem com essa hipocrisia,1
ia puxar do emoji do cão triste não foi preciso,0
o argumento abriram o bueiro mas não refuta uma só linha do que eu falei a verdade tortura né,0
o argumento da retardada é mostrar que sabe ler quero ver refutar o que falei com fatos lógica e verdades,1
o arranque da tour overdose de tourette otr foi assim a caravana segue já dia para vila real e dia para a _,0
o arranque do overdose de tourette on the road está prestes a acontecer fev figueira da foz info reservas _,0
o atentado em orlando nao tem nada a ver com os discursos preconceituosos do trump e do bolsonaro a culpa é do estado islâmico,1
espero que ganhem tenho muitos amigos do sporting e fica difícil falar com eles com uma distância de pontos,0
o balanço divulgado pela polícia militar revelou que ao menos uma mulher foi agredida a cada quatro minutos no,0
o barça viu o psg de branco e pensou que fosse o real aí deu no que deu né kkkkkk,0
o barcelona empatou no campo do bétis depois deste golo não ter sido validado é óbvio que,0
o barcelona venceu o psg graças ao feminismo,0
o batáguas também vai ter de fazer o mesmo joana,0
obg aos nossos grandes xerifes e chefes de polícia pelo seu serviço liderança vocês tem um verdadeiro amigo na _,0
o ponta de lança na cultura de morte quer agora legalizar a eutanásia por mim defendo a vida e sua dignidade,0
o promotor da eutanásia não tinha este tema no seu programa eleitoral isto é honesto,1
o bloco porão do dops é bem mais animado venha cair nessa folia,1
o bolsonaro nao parabenizou o cunha de vdd gente isso é culpa da edição do video,0
que pelo menos nao vem refugiados do oriente médio pra k os caras nao sao burro,1
o brasileiro está cansado de ser enganado sos regime militar get out dilma,0
o brasil em crise e esse drogados só querem saber de droga,0
o brasil não quer legalização de drogas legalização das drogas é rejeitada pela maioria da população,0
obrigada amigos já passamos de inscritos em horas inscreva se no meu novo canal de entrevistas vamos,0
obrigado a pelos bilhões de investimento que estão criando mais de empregos de indústria e c _,0
obrigado ao primeiro ministro da austrália por falar a verdade sobre nossa educada conversa que a mídia de notícias falsas distorceu ótimo,0
obrigado brian krzanich ceo da um grande investimento bilhões em inovação e empregos americanos _,0
obrigado eli lake do bloombarg view nsa e fbi não deveriam interferir em nossa política e é uma situação mu _,0
obrigado pelos grandes comícios por todo país tremendo apoio vamos tornar a américa grande novamente,0
obrigado por todos os elogios na conferência de imprensa ontem rush limbaugh disse que foi uma das melhores e a m _,0
obrigado porto hoje seguimos para aveiro teatro gretua h,0
obrigado adoraríamos tê los aqui samsung poderá ter fábrica nos eua,0
obrigado são muitas perguntas não da pra responder tudo vou fuma um cigarro bebe uma caipira compra um frango assado,0
observação estamos na quaresma favor substituir o xis bêicon por peixe frito o resto tá tudo liberado obrigado,0
observação importante sobre o,0
catarina kinnvall é similar a forma como o islão radical e a extrema direita _,1
o bullying dos hipócritas da comunicação social e dos diversos sectores da sociedade força,0
o canadá quer receber mil refugiados resumindo mil desempregados isso não explicam para a população,1
o canalha e ditador conseguiu destruir a venezuela venezuelanos fogem para brasil e outros países d _,1
o capitalismo realmente não perdoa nada é a única salvação além da ideologia sanguinária do comunismo hipocrisia _,0
o cara é fo da nem tomou posse e já criou muito mais empregos que obama sequer sonhou,0
o cara muda de turma de manhã e à tarde já vira relator da lava jato tem treta não imagina,0
o cara promove e celebra o assassinato de bebês indefesos no ventre da mãe não existe grau maior de podridão se _,0
o cara tá num carro roubado ao ser parado sai atirando contra pm e tem consigo armas e granada mas é suspeito _,0
o cds a plantar moralismo na vida política portuguesa depois das demissões irrevogáveis as demissões fora de prazo aprende centeno,0
o cds avisou centeno das consequências penais de mentir ao parlamento mas está algum ex deputado do cds preso,1
o cerco está se fechando pro obama,0
o cerco se fechando,0
o ciclo do retardo a pessoa posta essa merda é zuada não aguenta e protege a conta,1
o chegou ao fim do poço vejam o cartaz colocado na unidade do centro no rj _,0
o criticava o governo e entram no cqc cqc acaba ambos hj defendem o pt crític _,0
prefiro ser magra feia a ser gorda bonita mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,1
odeia o bolsonaro então diz ai dos projeto dele que você discorda e porquê vamos ver sua inteligencia nível de i _,0
odeio feministas só falam merda vamos fazer o q perfis falsos zoando coisas q nunca disseramkkk kkkkmitou,1
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano que,1
odeio mulher burra,1
odeio sapatão por isso não desapega de ex nunka,1
o desejo do homem é pela mulher mas o desejo da mulher é pelo desejo do homem ou mais,0
o dia de dezembro foi dedicado na íntegra a mais uma autêntica maratona de reuniões na sede do pnr em lisboa,0
o dia é das bruxas mas a noite é dos solteiros,0
o dia que todos os muçulmanos morrer certeza que o inferno vai sobrecarregar,1
o diminutivo inho não acompanha a trajetória de um homem de verdade,0
o discurso de ódio vale contra quem é de direita evangélico pra lacrar,1
o discurso do socialismo pode até ser bonito mas só no capitalismo que tem comida iphone viagem pro exterior e etc,0
o dono desse twitter é autista só pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
o eca fechou os olhos para seu próprio estatuto que afirma que sexualidade só poder ser ensinada às crianças após _,0
o eduardo bolsonaro nao cuspiu no jean isso é tudo truque de vídeo seus manipulados,0
o eduardo lourenço é um daqueles pensadores que parece ter descoberto tarde o unicórnio de conciliar deus com,1
o engraçado err correção estúpido é gastar todo esse tempo falando mal do feminismo e das pautas que ele considera imaginárias,1
o esquerdopata imbecil gosta do comunismo mas não quer morar em cuba coréia do norte ou angola ou seja países comu _,1
o estado da justiça em portugal,0
o estranho caso da tsu,0
o facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar centavos pra um coral de crianças mudas sem cabelo,1
o facebook caiu vamo voltar pro orkut galeraaa,0
o facebook usou o hijab para homenagear as mulheres no o hijab é o maior símbolo de opressão islâmica _,0
o falido cria grande notícia falsa sobre a china dizendo sr xi não falou com sr trump desde nov _,0
o falido foi forçado se desculpar aos seus assinantes pela pobre cobertura feita na minha vitória nas elei _,0
o famoso não tenho argumentos,0
o fascismo da esquerda em dois prints,0
o fbi é totalmente incapaz de parar os infiltrados na segurança nacional que permearam nosso governo por muito te _,0
o feminismo do faça acontecer e outras variantes do feminismo empresarial falharam para a esmagadora maioria,0
o feminismo é importante demais para ficar nas mãos das feministas saiu na em pleno de março,0
o feminismo não é capacho da esquerda você é um nazista hahahahahaha que retardado refute o que eu fale _,0
o feminismo no brasil é mero cooptador de mulheres para a militância esquerdista não defende mulheres é apenas um _,1
oficialmente a mulher mais burra do mundo,1
o foco da resistência é aqui ainda gostamos de mulher pinga rock n roll e futebol ainda gostamos de churrasco carne sangrenta,0
o futebol ainda respira,0
essa mulher pq quem transa com um cara como esse vadia de burra essa garota escrota nao tem nada,1
o gay assumido bem resolvido é bem mais do que frangas arrogantes dissimulados que não enfrentam a própria cara no espelho,0
o adora passar uma vergonha,0
o quer o fim da pm usando a mesma para a sua segurança nessas horas a fascista vira heroína,0
o general keith kellog o qual conheço há um bom tempo tem grandes chances de ir pra nsa como outros também te _,0
o henrique raposo já terá dito que nada tem contra comunas ou fachos pois até tem um amigo que é as duas coisas,1
deixa lá que não é apenas no algarve,0
está assim tanto vento,0
o hino da cerimónia de tomada de posse do presidente que teve um reality show foi cantado por uma miúda q esteve num reality show tudo dito,0
menos mal ainda há esperança pra você,0
oi amores vcs num tem noção da correriaaaa aff xeru,0
o merece parabéns por dar uma no do da série ao vivo _,0
oieeee amoresss tô mtooo emocionadaaaa minha sobrinha lindaaa nasceuuu parabéns kilma e lipe mano te amo bem vinda karol,0
oi lembra de mim eu nao lembro nem o que eu comi ontem rsrs voce me comeu ontem,0
já vou por aqui no torrent pearl harbor tbm é ótimo e tem quase horas,0
não vi esse não vou vencer meu preconceito com ele e ver hahahahaha,0
sim mas filme bom tem que ser longo,0
o imbecil realmente não sabe a diferença entre um casal que se ama e pornografia incentivada na tv há anos at _,1
o imbecil usa uma ironia e figura de linguagem para responder mas não consegue refutar nada do que falei,1
oi nós somos sapatão kkkkkkkkkkkkkkkkkk,0
o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso,1
oi pessoal aqui é a marisa lobo preciso de sua ajuda para assinar o meu canal no youtube preciso de pelo,0
oi pessoal aqui é a marisa lobo preciso de sua ajuda se inscreva no meu canal no youtube _,0
o irã foi advertido formalmente por disparar um míssel de guerra deveriam agradecer pelo ridículo acordo que os eua fez com eles,1
o iran está brincando com fogo eles não agradecem pelo quão legal presidente obama foi com eles porque eu não serei,0
o iran está dominando cada vez mais o iraque após os eua ter desperdiçado três trilhões de dólares lá obviamente há muito tempo atrás,0
o iran estava nos seus últimos suspiros pronto prum colapso quando os eua veio com um salva vidas na forma de acordo c iran bilhões,0
oi vc é sapatão só n sabe ainda mas é,1
o nem assumiu e já causa esse choro todo na pelegada em pleno começo de imagine como será ano _,0
o é tão lixo que está acusando o de ser o mandante da exposição da filha da maria do rosário,1
o jorge jesus acusou mesmo o regresso do kelvin ao porto,0
o jorge monforte é bué burra ya vai dizer que quer ter filhos com a mimada da bia à mulher que é pediu para abortar ahahahaha burro,0
o jornalismo é um poder censório manipulador tendencioso e tantas vezes mentiroso afinal em que mundo vive a _,1
o ainda tem fé que vai funcionar acho que se colocar tb umas pombinhas brancas aí os bandidos des _,0
o consegue dizer na mesma matéria que o cara entrou armado para roubar e ainda assim chamá lo de sus _,0
o josé manuel coelho em vez de pedir asilo político ao principado da pontinha devia era pedir à vila de cascais com o salgado resultou,0
o juiz abre nosso país para possíveis terroristas e outros que não tem como objetivo nossos melhores interesses os _,0
acordei sapatão hj,1
sim num país à data já cheio de muçulmanos hoje está bem pior,1
olá gatas e gato hahaha,0
olga benario é a vagabunda comunista que o safado do getúlio vargas entregou pro seu amigo adolf,1
olga benario vai toma no cu,1
olha a canalhice na chamada como se a culpa fosse da lei e não dos criminosos,0
olha a cara do de qm tá ligando para o que esses cus sujos estão fazendo,1
olha ae a oportunidade q vc queria ganhar o respeito do tico imperdível,0
olha a explosãooo qdo a portugal chegar o islão,1
olha aí o dep ex bbb pressionando a procuradoria para prejudicar o prefeito de ariquemes _,0
olha aí o que sempre digo repete o mesmo chavão que a militância manda xinga o oponete não refuta nada do _,0
olha a lógica kkkkkkkkkkk e quem nao quer ser obrigada a ser feminista virou feminista obrigada kkkk,1
olha a vagabunda mostrando sua cara,1
olha bem mulher eu vou te ser sincero quero te ver de branco quero te ver no altar,0
olha isso aqui ela apagou mas eu printei,0
olhando a bunda da ellen roche,1
olha o bruno mesmo sem jogar está mostrando que é o melhor goleiro em pegar penalidades máximas,0
olha o nível do noticiário de um dos maiores jornais do país é sério que tem gente que paga pra ler isso,1
olha o processinho na pistoleira,1
olha o q sempre falo intolerância religiosa termo usado pela esquerda p diluir pela religião cristã as atrocidade _,0
olha primeiro pros peitos das mulheres,1
olhem só o medo que a mídia está do ser presidente,0
o lula falou que o melhor que a marisa fez foi ficar submissa a ele e não dar palpite a platéia repleta de femini _,0
o lula me bloqueou no twitter alguém deve ter lido pra ele minhas piadas,0
o lula nunca acertou a nota azul do guitar hero,1
o mail das reservas é reservas parc com,0
o maior prazer de uma mulher inteligente é fazer se de burra perante um burro que se faz de inteligente,1
o mal do psg foi jogar de branco barcelona lhes confundiu com real madrid,0
marlon brando né mas o segundo tbm é muito foda,0
omã segue um ramo do islão diferente do resto do médio oriente,0
o melhor de angola é o angolano e não há dúvidas,0
o meu dia ganhou ao vosso por capote,0
o meu trabalho sobre refugiados resume se à lady gaga faz sentido não,0
o meu verniz branco é mesmo feio parece corretor,0
o ministério da cultura nao servia pra nada mesmo bando de vagabundo fazendo merda num palco e ganhando pra isso,1
o movimento levar a hashtag a trend do twitter começou hoje no porto,0
o movimento vai ter gorda na praia sim parece que funcionou,1
o mundo das sapatao é mais ligado do que eu imaginava,0
o murilo deixou as prova em branco vou bater nele,0
onde classificam é o menos desta vez tendo a concordar com mas não se habitue trata se de devassa grat _,0
onde estão as feministas,0
o nível destas três senhoras que exigem o respeito de,0
claro a maior crise econômica dos últimos ano se resolve em meses vc é perfil de comédia né,0
o nosso regresso está mesmo prometido,0
ontem batemos o recorde de utilização da palavra nabo na tv portuguesa não acreditam,0
ontem com representantes da o dirigente ao meio o apoia a causa dos cabindas traído _,0
ontem eu me lembrei q a mttttt tmp atras acho q uns anos eu tive uma professora sapatao descobrir q hj ela possui o nome de allan,1
ontem foi perfeito só não entendi esse monte de estado legalizando a maconha querem um país dominado por zumbis na larica por cérebro,1
ontem fui ver o benfica foi uma grande noite até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o ederson,1
ontem gabriela moura uma de nossas integrantes esteve na agência pk comunicação para ministrar uma palestra,0
ontem no intervalo para almoço de mais uma excelente reunião do conselho nacional ambiente de alegria e ânimo _,0
o nyt agora é médico e tá se roendo com sua insignificância cada vez maior,1
o falido escreve total ficção sobre mim cobriram tudo errado por anos e agora estão inventando fontes _,0
o obamacare continua falhando a humana sairá em iremos revogar substituir e recuperar planos de saúde para _,0
o ocidente suicida se os governantes são os primeiros culpados portugal não é excepção,0
o o fim do nirvana,0
o orçaminto do nim,0
o orgulho hetero é tão válido quanto o orgulho homo se um pode ter orgulho por que o outro não,0
opa certíssimo vida humana não vale nada aqui mesmo não é que belo exemplo mas ai de você se quebrar um ov _,1
bilhetes disponíveis aqui,0
e a juntar a isso nem se assustava com fogo de artificio,0
o pensamento masculino sem rodeios bem vindo você homem você mulher aguarde,0
o pior cego é aquele que não pode escutar,0
o pior cego é aquele que não quer enxergar tenho ranço de mulher burra,1
o pior de tudo que é uma mulher defendendo um filho da puta que assume ser abusivo e ela defende o cara miga para vc ta sendo burra,1
o plano de recapitalização da cgd vai custar seis mil milhões de euros,0
o pmdb que sempre esteve ao lado da democracia,0
o ao contrário do desinteresse dos demais partidos e dos órgãos de soberania apoia a justa luta dos cabindas,0
o apresenta se pela primeira vez em em autárquicas força _,0
o pnr congratula se com a redução da tsu não colocamos os interesses do partido à frente dos interesses nacionais,0
o pnr e o dia de portugal,0
o não cala ante o marxismo cultural a censura dos tolerantes e a hipocrisia do faz de conta que nada se _,0
o solidariza se com a dor da família enlutada pela morte de mais um agente ao serviço da nossa nação _,0
o politicamente correto é algo completamente doentio cogita até homem menstruar,1
o politicamente correto tá fudendo com tudo,1
o porteiro é rt massagear o ego de uma mulher não é elogiar sua bunda e seus peitos isso o porteiro faz,0
o primeiro encontro de jeff sessions com o emb russo foi organizado pelo governo obama num programa educacional pa _,0
o problema com o islão não é com etnia e sim com a ideologia que visa destruir o cristianismo e eu me referi ao f _,0
o problema nunca é a piada e sim se você é ou não esquerdista se for pode zombar da pm que tá tudo lindo na hora _,1
o psol foi seguir a ideologia comunista coreana onde se come cachorro mas levaram muito ao pé da letra,1
o q essa mulher tem d bonita ela tem d puta burra e mentirosa n sabe ela q ta passando na mão dos amigos,1
o que adianta vc dizer que sente pena e não consegue refutar uma só linha do que falo isso é uma tática para o _,0
o que junto com e fazem não se chama jornalismo se chama um mico uma militância derrubada e picareta,0
o que clodovil queria era aprovar uma pl que reduziria de para os politicos do congresso não deixaram _,0
o que é intervenção cívico militar este vídeo me fez pensar,1
o que é o globalismo lauren southern muita gente ainda não compreende,0
o que essa juventude está fazendo com essa tal liberdade confundindo com libertinagem quanto mais se faz,0
o que essa mulher está falando eu tô esperando pela comida e ela falando sobre sla me senti burra,0
o que incomoda é ele trabalhar no g e escrever hajir como se fosse verbo fora a conta verificada,0
o que o barcelona acaba de fazer vai ficar para sempre na história do futebol que remontada incrível,0
o que o feminismo já fez por uma muçulmana,0
o que posso usar para lavar tênis branco,0
o que quer dizer exatamente,0
o que seria válido então feminicídio estupro mercado de trabalho falamos disso todo dia poderia dedicar uma coluna a isso então,1
o que você faz pelas islâmicas que não podem nem falar,0
o racismo da esquerda passando na sua tl esse pode esse é politicamente correto aí não tem protestos imagina se _,0
o racismo que mulheres negras e latinas sofrem nas áreas de ciência tecnologia engenharia e matemática,0
o racismo só vai acabar quando deixar de existir homem branco ou homem negro e passar a existir apenas homem,0
só estagiário se fode nessas,1
ora ora temos um passado bem sujo aqui,0
o raúl josé até quando vai cagar deve pedir autorização ao jorge jesus,0
o já começou seu discurso mandando um alô pra que moral hein ahahahahahahahaha,1
o repórter lembra dos crimes de ódio cometidos contra imigrantes mas esquece dos números de crimes cometidos pelos imigrantes,0
o resultado de você ser jornalista e não saber do que fala é passar uma vergonha pública dessa,0
o retrato disso a juventude atual que vos mostro aqui todos os dias a mesma presente nos protestos esquerdistas _,0
orfeu xxi música pela vida e dignidade não há afinal fronteira ou muro que possa conter a música do mundo,0
orgulho de ser branco,0
o ruim de ter chileno branco é que depois de uns dias ele fica preto,1
os bebés adoptados são c os telemóveis novos qd os vamos buscar desesperamos se os deixamos cair qd vemos defeito abrimos conta no olx,1
os benfiquistas aguardam ansiosamente pela reeleição de bruno de carvalho o único receio é que os russos decidam interferir nas eleições,0
os bilhetes para a figueira faro lisboa porto e évora já estão à venda nos sítios do costume,0
