text,discurso_de_odio,ataque_individual
USER nojento ...ainda bem que não era inscrito de pessoas que defendem o nazismo ...foi tarde vcs são nojentos,0,0
Só desgraça coitada URL,0,0
E NAO ME FAZ CARA DE MALUCO NAOOO ...,0,0
depois do mussumano ter citado esse vídeo ele vai bombar bem maiskkkkk,0,0
VAI MULEKE PORRA ESMURRA MINHA CARA DE UMA VEZ SÓ PEGA ESSAS SUAS MÃOS AÍ E VAMO SAIR NO SOCO CARALHO ME SOCA MAS COM GOSTO VEM COM TUDO QUE O MONSTRO TA EH SAINDO DA JAULA URL,0,0
USER USER USER USER eu odeio vc andre,0,0
"O USER de Brasília não respeitou e refletiu sobre uma possível perda de sua mãe idosa ao dar entrevista ao Ratinho, acham que ele se importa com o povo? Aff...intervenção cerebral já né?!!!",0,0
"rt USER n existe um escorpiano que salva, pqp",0,0
Essa pessoa que esfaqueou o Bolsonaro e louco ninguém tem direito de esfaquear ninguém,0,0
Muchos ex políticos opinando sobre lo q se tiene q hacer y cuando estuvieron en el poder dejar crecer esta plaga y q hicieron ellos dejaron q esta mierda creciera hipócritas,0,0
USER logico néeh filha vc acha q ele ia ta xingando o livro pq ele gosto?! drrr,0,0
"a ideia é a seguinte, toda família tem um gay, se na sua não tem fique tranquilo, vai acontecer, e se você magoa as pessoas com palavras, relaxe, talvez a pessoa que mais ama vai ser homosexual para que entenda e não saia por ai falando do que nem se quer tem a dignidade de procurar saber antes de abrir a boca e falar merda!!!!",0,0
"Ela tinha melhorado, mamando sem sonda e era a bebê que tava mais saudável e pronta pra ter alta🙏🏻",0,0
USER USER USER cade ela chorando bicha preciso ver,0,0
O requisito para morar na rua é pra ser ignorante ?,0,0
USER USER USER USER quando a maioria se ajoelha a minoria cresce! Chega dessa hipocrisia ...os valores estão se perdendo e deixando essa corja dominar nossas famílias.,0,0
Mensagem do dia 🙏🏾🙌🏾 Peço que toda maldade enviada a mim; Volte em dobro ao remetente em forma de bondade; E todo aquele que tiver tramando o meu fim; Erre o caminho e encontre a felicidade; MC Neguinho do Kaxeta,0,0
Tai a prova que drogas acabam com tudo !!!,0,0
to tentando igual uma filha da puta pra continuar essa amizade mas no,0,0
meu cabelo ta fedendo a fumaça pra caralho,0,0
Ai se chega e da um murro na cara da jojo ai seu nome machista opressor,0,0
"Assista o episódio dele contra os meninos do xbox mil grau e as opiniões que ele deu quando quem cometeu o erro foi outro. Também nao acho ele mau, mas o pau que bate em chico infelizmente bateu também em Francisco",0,0
"USER USER da USER, USER, o cara tá deitado na cama com a tua mulher sem camisa semi-nú com a sua mulher na cama de conchinha com o piru duro nas costas dela e vs fala USER tá feliz ? USER USER pariu, Eu desisto dessa merda como é USER alguma mulher consegue aceitar um porra de uma historia dessas ?! USER' Descarreguei nessa parte",0,0
USER destruíu o cérebro dele!,0,0
“não tinha tempo pra mim” não tinha pra ******* ******** desgraça cu pinto caralho odio buceta capeta porra,0,0
No Brasil o lema é enriquecer-se com o sangue dos outros. Mais uma tragédia que não vai ter culpados. Se tivesse morrido alguém importante essa mídia hipócrita estava caindo de pau em cima.,0,0
"Acho que os mosquitos são seres mais espertos que nós, eles programam os ataques aéreos e ficam rindo de nossa cara sem nenhum pingo de vergonha na cara, raça dos infernos",0,0
moro em goias fedeu,0,0
eu vendo o show da miley quase chorando aqui juro pq queria ta la serio amo tanto minha bichinha :((((((,0,0
essa juíza corrupta que a globo é uma farsante tem que pagar por isso,0,0
"Foi um mix que odio com vergonha alheia assistindo o podcast, merece sim ser cancelado",0,0
"O mundo seria bem melhor se cada um cuidassem do próprio cu né, ate mutirão eles fazem, parabéns boticário",0,0
"Globo dos infernos têm acabar. Quem acreditar em neles vão todos para lá, .",0,0
"Estava demorando!! Falta de assessoria, querem manter a liberdade de expressão, toquem no assunto mas deixem os convidados falarem, se der merda, ótimo para o Marketing do Flow. Agora tocar em assuntos que todos estão cansados de saber que são USERS e ainda com bebida na cabeça, estavam pedindo para dar Merd@. Até que demorou. Infelizmente! Bola pra frente Monark, aproveite esse hype e USER para fazer algo novo e USER.",0,0
"USER Que respuesta tan estúpida, discúlpate bien",0,0
Qp con las mamás que encontraban las direcciones de las fiestas sin Google Maps,0,0
"Diabólico é esse seu preconceito, cuidado heim que preconceito não é legal",0,0
Te fuiste a la b por puto y cagon.,0,0
"Seus patrocinadores saíram no primeiro cheiro. Não foi cancelamento. As empresas precisam da imagem para vender. A sua, de acordo com a sua fala, é a imagem de um libertário bobó que dá azo a nazistas.",0,0
eu juro q uma hora eu vo explodir essa casa pq nao eh possivel toda hora um ser humano falando merda e me estressando,0,0
O único episódio relevante deste lixo de programa.,0,0
"RT USER: ¿Pensabais que el PP no iba a escoger a otro más tonto y mentiroso que el anterior?. Pues sí, lo han vuelto a hacer.",0,0
O comunismo tem que ser extinto. Nem que seja pela força. BOLSONARO e USER USER USER.,0,0
USER to lixo,0,0
USER Ficar** Oh caraio,0,0
"Ele não fica nem vermelho em falar que todos estão decepcionados, inclusive ele, com as promessas não cumpridas feitas pelo Bozo, hora quais foram as propostas de campanha do Bozo?? Nenhuma! Tinha um imbecil falando 3 a 4 frases feitas que até uma criança era capaz de proferir. USER USER a única promessa existente e não cumprida pelo Bozo foi não cumprir o acordo de te nomear com ministro do stf. E de brinde suas nulidades processuais trouxe o lula para o cenário político! Resumindo vc tem responsabilidades não desgraça que é ter esse idiota incompetentemente e corrupto na presidência e ainda trazer de volta o lula para a cena política como uma vítima podendo ser eleito novamente pra nossa desgraça.",0,0
jogo tenso da porra pqp ainda bem que o brasil ganhou slc surtei,0,0
sabia que conhecia o safado de algum lugar URL,0,0
USER USER. ..o próximo passo agora e colocar um pai e sua filha (maior de idade) namorando também....ou quem sabe um avô namorando sua neta ....vamos apoiar USER o incesto consensual! !!!,0,0
rachei pow os fãs são um bando de bosta mesmo ¬¬ quase me matei quando vi o crepusculo,0,0
Os político invés de apoiar a população tá faUSERndo merda tá escolhendo os vagabundos para receber 600 reais invés dos trabalhadores tem muitos USER ruela falando q é culpa do Bolsonaro,0,0
"Globo vcs são um lixo, o povo acordou.",0,0
vc é mt foda USER,0,0
USER xonou loucamente!,0,0
eu chorando até agora é minha irmã me chamando de trouxa e rindo de mim pra que inimigos???,0,0
cadê o carai do fone?,0,0
RT USER: Mata mara kudadhu madum tippakudadhu Okasari oka mata annanu ante adhe sasanam 🔥🔥🔥 No regrets what iam saying in pre…,0,0
voce esta cansado de toma fora da sua amiga quer ficar por dentro e conseguir pegar a danadinha USER segue ai que voce vai fikar por dentro das dicas para conseguir pegar ela,0,0
"USER USER É uma pouca vergonha,e as vitimas da Kiss???? Esse indivíduo deveria estar preso",0,0
QUE CALOR DESGRAÇADO,0,0
"USER né, estamos vivendo uma crise econômica onde a gasolina é a mais cara onde tudo é mais caro , e tem pessoas brigando por causa de política brasileiro é um povo onde todo mundo só pensa em querer ferrar um ao outro por isso que esse país essa sociedade de merda não vai pra frente!!",0,0
q feliz me hace saber que mi gordo está rodeado de tan lindas personas&lt;3,0,0
"Parabéns pelo comercial! Gostaria que os preconceituosos (especialmente os que dizem seguir a Jesus USER, o mesmo cara que pregou o amor, tolerância e respeito a todos) que lutam contra os homossexuais vissem o quanto estão contribuindo para um mundo violento, ignorante e hipócrita com tais atitudes.",0,0
USER Intensa né safado,0,0
Existem apenas duas coisas infinitas - o Universo e a estupidez humana. E não tenho tanta certeza quanto ao Universo. USER USER,0,0
que merda de campanha,0,0
RT USER: Si la OEA va al congreso vamos todos a ver al burro y vacarlo,0,0
HASHTAG tamo junto o USER cansou de globo lixo USER USER USER USER e outro gêneros lixos faz a limpa tira todos ratos de esgoto escorados no USER o globo lixo,0,0
NAO VERÁS UM USER DO MEU USER USER USER USER !,0,0
lo asqueroso q me parece los cadáveres descompuestos q se inflan por dios natuealera pa debías ser tan horrible y no aehstetic,0,0
Tinham q pegar perpétua! Se tivesse aq ! Essa nossa justiça tinha q ser revista!! USER sacanagem!,0,0
tomara que todos morram de corona virus.,0,0
interesseira é foda 🤮 URL,0,0
"USER total esse comercial O que o sikeira USER falou sobre esse incentivo aí,foi muito pouco muito pouco mesmo USER que acham certo. Ensinem em casa os filhos de vcs essa prática mas deixe as crianças dos outros em paz Muita safadeza",0,0
USER ta ca porra é um livro é,0,0
"Foda-se o USER USER, mas ele USER crepusculo. Isso foi bom",0,0
USER !! USER 2022 DEVERIA SER BANIDO USER USER,0,0
USER USER USER UM USER KKKKKKK,0,0
USER CADÊ O USER DAS REFINARIAS USER???????,0,0
y si me dejan de seguir por verme la cara,0,0
USER cala boca esquisto e loga no vava vem trocar tiro q passa a sdds,0,0
tenho 16cm e sou um pouco noiado também. queria ter um pau grande a ponto de poder chegar e botar ele pra fora sem medo se alguém falasse alguma coisa.,0,0
"Não sei quem assiste esse vídeo, mas tudo que leva o nome GLOBO É LIXO!!! USER, se USER colocou nosso presidente no comando não é esses lixos de pessoas que vão tirá-lo. HASHTAG",0,0
"mano tava todo mundo falando do hyunjin vilão no main trailer aí o desenvolvimento do álbum já mostra o lee know o monstrão de tudo????? stray kids deve olhar nossas teorias e pensar ""tudo errado bando de burrinho""",0,0
"USER Se é pra politizar bandido, falemos dos petistas.",0,0
"USER teve relações sexuais sim com consentimento e existiu traição, e nada de surto",0,0
USER Se o cara é extremista e tira foto com bolsonaro..isso nao faz o fotografado se tornar nazista.,0,0
que do caralho,0,0
Fodasse esse povo mimizento. Se vc tiram o Monark só prova q eles conseguem o que querem com essa merda do cancelamento,0,0
"USER, tudo bem falar mal do negócio, a história é idiota, concordo. Só que voce passou um bom tempo falando de que não tinha 1 PORRA DE UM MOTIVO pro edward se apaixonar pela bella, o que não é verdade, e descreve bem no livro, mas não no filme. USER leu esse livro? Tudo bem criticar o MODO como ele se apaixonou por ela, agora nao vale dizer que não houve motivo, porque houve, seja ele idiota ou não.",0,0
Terminamos...me dejo de hablar...entonces terminamos...yo ya no tengo nada que ver contigo...ni tu conmigo...y oensar que te tuve fe 🤠...fui estupida por creerle a un hombre otra vez,0,0
gado do bolsonada é bem pior que o pessoal da mortadela....kkkkkkkkkkkkkkkkkkkkkkk,0,0
USER USER da silva USER USER USER pq a galera escolhe ser gay mesmo. USER que viagem,0,0
"USER os Parabéns do Monark pelos 90% dos Flow em que ele foi cirúrgico nos debates e perguntas ? Agora o cara erra alguns e já querem ferrar o cara ? USER, se USER ta no mesmo barco , geral tem que estar com a Boia e USER salva vidas para se precisar se molhar , que se molhem todos juntos , agr afastar o cara ? A não ser que seja isso mesmo que ele queira",0,0
"Denunciem os comentários dessas pessoas q estão comemorando q ele foi esfaqueado, isso sim é discurso de ódio",0,0
A expressão que eu tenho para dizer a respeito disso é simplesmente eles são todos ridículos aqueles que tentam humilhar o ex-presidente Luiz USER USER da USER o nosso USER,0,0
asqueroso URL URL,0,0
USER estão pegando o rapaz fazendo vídeo botando ele para falar imoralidade com a moça coisa que o vídeo verdadeiro é esse o homem respeitador pó so pra ganhar fama ensima da miséria de outa USER aqui é a USER USER já tem mais de 30 vidio com estória diferete botando ele para fala Besteiras 😔,0,0
USER A bixinha só tava aproveitando a folga dela kkkkkk tadinha,0,0
USER Para arrasar con todo tú y tu asquerosa familia ratera HASHTAG,0,0
Espero que alguém mate esses lixos na rua. Eles tem que se inserir na bala.,0,0
Patética comparação 🤦🏾‍♀️,0,0
Pena de morte!! Fazer uma limpeza! Essas sujeiras não merecem viver com pessoas de bem!!!,0,0
Fora Globo lixo!,0,0
"Hoje a política brasileira é podre. Parece que tem uma bola de chumbo amarrando o Brasil ao passado. Precisamos discutir o futuro, entender o que aconteceu para o Brasil se tornar o país que menos cresce no mundo e que tem a 3ª pior inflação do mundo. HASHTAG",0,0
"Para ese ignorante, retirar a los soldados rusos de esa zona de guerra y reducir el número de bajas a cero es traición. Pues así está el tema. Si criticas eres un traidor. URL",0,0
USER que se fodam :),0,0
"“Todo mundo é bem-vindo no BKUSER Menos eu, como essa merda saio com caganeira, TODA VEZ…",0,0
Vai morrer muita gente.,0,0
pinches hipócritas a la verga :v,0,0
">>63021o difícil é mostrar interesse, eu não consigo. tá sendo foda…",0,0
gente eu ainda não tinha visto essa Briga USER USER que tenho certeza se fosse ao contrario já estava pedido expulsão isso é fato eu to torcendo para Lidi mais isso que USER fez com Biel não foi certo esta bem claro que ela tem problema com ele aqui fora ela simplesmente só confirmo,0,0
Tu é o bichão mermo 👏 Inteligência pura 😂,0,0
rt USER ai sou muito gay por ela URL,0,0
RT USER: USER USER Os fiéis doutrinados não percebem q são marionetes desses pastores pilantras.,0,0
*USER??? Como é a versão pro pra gay?*,0,0
USER Otra Hipócrita,0,0
Meu USER . . . . Como Ele é USER . . . .,0,0
"É incrível como as pessoas dizem que acham lindo pessoas gordas, mas as gordas que elas acham bonitas são aquelas que tem umas dobrinhas na barriga, tem uma barriga pequena pra ser considerada gorda. USER É USER, USER É SER USER, mas isso é feio né? Porque não é saudável. USER, NINGUÉM USER é médico pra falar se ela está saudável ou não. Tem gente que é super magra e é saudável, e tem gente que é gorda e é saudável SIM. Ninguém sabe a altura dela, o peso dela, a saúde dela. Primeiro que ela não é sedentária porque dança e faz exercícios físicos, já elimina METADE das doenças acusadas pela obesidade e pelo sedentarismo. E outra, esse é o biotipo dela, este é o corpo dela. Mesmo se ela emagrecer, fizer cirurgias, O CORPO DUSER VAI SER FEITO PRA SER USER, porque USER É ASSIM USER. Parem de ser hipócritas e dizer que amam gordos mas ""que isso não é saudável"" vão se foder",0,0
Isso aí é um personagem! E bobo é quem cai nessa ladainha...,0,0
por que todos los evangelicos que conozco son medios gay?,0,0
Dois bandidos safados,0,0
"cara o que mais me deixa bolado dessa porra toda é que se um maluco tivesse dado corda pro monark no momento que ele falou essa parada, eu imagino ele falando tudo que esse cara falou. mas a gente quer mesmo odiar alguem né USER pdc",0,0
USER vo nem falar as porcarias q vc me manda assistir,0,0
"Tem uns amigos do meu pai que me intrigam bastante. Vai embora porra, olha a hora aquela já é seu merda",0,0
Gente kkkk vcs me assustam as vezes kkkkkkkkk carai,0,0
USER USER Bando de FDP…. Politicagem de esquerdista tem que ter um limite tbm.. ou não?!? Loola é um ladrao… deveria estar preso… Idiotas úteis. URL,0,0
USER Ta certo. Aqui tinha que fazer contra esses lunáticos que não querem tomar vacina 😹,0,0
"Não é gay, negro ou mulher que o USER odeia,é esse tipo de gente, esaa bandidagem descarada que nâo temem as leis, por isso esse homem tem que ser eleito,para mudar essa nossa realidade",0,0
"pessoas: ""ainn mais tá cedo pra começar a beber"" eu: "" ta cedo pro povo comecar a me magoar e eu nao to falando nada caralho """,0,0
"Gente, isso é jogada de marketing, pros lgtv apoiarem tal empresa, kkkkkkkk Isso é farm de dinheiro de gay",0,0
Fui em madureira com o neguinho comprei varias coisas pra minha cozinha VAI SER COZINHA VERMELHA SIM 🥰,0,0
USER USER USER USER USER USER é uma FOdUSER@ série! ótima citação,0,0
USER Só porcarias!!,0,0
"RT USER: eu “matheus opinião p essa roupa p hoje” matheus “vc tá parecendo uma velha, vai colocar uma roupa de piriguete”…",0,0
"USER , ele é muito louco",0,0
"USER USER Só se for um RETARDADO MENTAL, de achar que o cara vai jogar dia 29 provavelmente 90 minutos e forçar o cara jogar de novo dia 30, sendo que a final é dois jogos, e pode jogar normalmente no sábado, arriscar ele sendo que 8 dias depois a estreia da Libertadores!! BURRICE!",0,0
ApeUSERas estou defeUSERdeUSERdo miUSERha opiUSERião e como uma pessoa civilizada USER estou xiUSERgaUSERdo USERiUSERguém USERem faltaUSERdo com o respeito kkkkkkkkkkkkkkkkkkkkkkkkkkk ofeUSERder é falta de argumeUSERtos e beleza USER é tudo mas caráter sim,0,0
Acho q todo mundo uma hora fala merda não precisa cancela cara só por causa disso,0,0
Essa lei é ridícula,0,0
"Prezado USER, estamos aguardando a explicação do senhor para o voto covarde e inaceitável a favor do “Orçamento Secreto”. Seu voto virou o jogo. E vcs, USER? Alguma coerência nisso? Vergonha…",0,0
rt USER tudo que precisava hoje nesse frio gostoso de bh era um macho pra me fuder gostoso 😈 URL,0,0
O lanche e tão lixo quanto...,0,0
"USER USER hipocrita é com ""h""",0,0
O choro dos homofóbicos é livre... Agora só se ouve os mimimis deles...,0,0
"UUSERR UUSERR, UUSERR UUSERR UUSERR E MUITO MENOS UUSERR A UUSERR DO ""PROBLEMA"". UUSERR UUSERR UUSERR ESSA ATITUDE UUSERR ESTAO UUSERR UUSERR! O UUSERR É UM UUSERR IMBECIL USERM UUSERR UUSERR. O UUSERR UUSERR PODE USERR UUSERR UUSERR UUSERR UUSERR CONVERSA DE BUTECO. A PARTIR DO MOMENTO QUE AS UUSERR USER UUSERR PUBLICAS, É UUSERR TER RESPONSABILIDADE. UUSERR USER UUSERR UUSERR....ESTAR BÊBADO E FUUSERRNDO DURANTE UM UUSERR ONDE USER UUSERR UUSERR UUSERR É UUSERR CORRETA.......E UUSERR UUSERR APRENDERAM NADA COM O UUSERR CONVIDADO, QUE DEIXOU O LIVRO NO CENTRO DA MESA E UUSERR UUSERR USER QUER TIVERAM O RESPEITO DE USER E MOSTRAR PARA OS TELESPECTADORES. VERGONHA!!!!!",0,0
porra chovendo e essa caroçada do caralho veio fazer o que na rua meu deus?? que tanto que pergunta preço e n leva nada é esse...........,0,0
"USER USER USER Ta bom otario. O Lula entrou em 2003 no governo, e o Pressal foi descoberto....kkkkkkkkkk Esses esquerdistas são os vermes desse pais URL",0,0
"O que essa turminha da igreja tem na cabeça pra pensar que esse multirão de deslikes vai mudar alguma coisa ou tirar a beleza do comercial? USER, isso é feio, é cafona, é infantil. vão procurar algo produtivo pra fazer; ajudar um pobre morador de rua ou coisa parecida, USER ensinou isso; não mandou ninguém entrar no YouTube e dar uma de babaca. Paz do senhor...",0,0
Tem dias que é foda ser eu e lidar com essa merda toda,0,0
"Agora entendo pq as pessoas ficam puta, não é deboche, é que dá muita vontade de rir😆😂",0,0
Que diabo de roupa fea😂😂😂,0,0
"Mais carácter, desgraçado, desonesto, ladrão, corrupto, fascinora. E esse tipo de gente que vive na política do Brasil, escrotos, vândalos, lixo da política brasileira URL",0,0
Se não tivesse traído Bolsonaro ganharia estourado.se tivesse permanecido como ministro do governo ia ser eleito. Mas sua cede de passar por cima de Bolsonaro e trair Bolsonaro se queimou feio.,0,0
"USER USER USER Quem vai se ofender com esse nome tosco? Tosco igual a vocês aliás, no máximo da uma vergonha alheia de vocês falando como se tivessem arrasando URL",0,0
"SIMPLESMENTE UMA PALAVRA SEM VOGAL, WORDLE EU TE ODEIO URL",0,0
"RT USER: Negro, gay, pobre e apoiando o Bolsonaro. Vocês precisam mudar o discurso pq essa de 'homofóbico, racista' não cola mais. # _",0,0
USER se e USER,0,0
Cara essa Jogo é ridícula!!!,0,0
"USER Vamos ver daqui uns tempos, Flamengo sem um pinto pra dar água, pq n vai ganhar nada com o time, daí só com o dinheiro de Patrocínio não se sustenta, São Paulo mesma coisa, só aguardamos kwksks",0,0
"USER USER eu não simpatizo com nada do que com ele falou, porém sou um ser humano que é falho ( execto você que deve ser perfeito) que entende a besteira que fez e arruma forças pra conseguir seguir em frente.",0,0
"USER, você defendeu! Não tem essa de má colocação! Você defendeu a criação legal de um partido nazista CLARAMENTE. VAI ESTUDAR USER SE REDIMIR",0,0
HASHTAG antes de ser feminazi URL,0,0
Lei brasileira fracasso total vergonha,0,0
USER USER USER é um dos fast foods que mais vendem no mundo Existe no mundo inteiro Quem tá reclamando do comercial é bem homofóbico,0,0
"USER tirar o rapaz do programa, falou besteira sim, mas obviamente ninguém é a favor do nazismo, pelo amor de Deus USER. É pedir desculpa, se consertar, vir um rapaz como esse pra definir as conclusões sobre o tema, e seguir em frente. Acho que o flow sem Monark não será o mesmo.",0,0
"Kkkk🤣🤣🤣!!! Depois a culpa é surto , USER😄",0,0
USER USER!!!! CARA USER É O CARA USER PRA FUDÊ!!! ESSE VIDEO É DO USER ... USER TODA A USER SOBRE ESSA USER DE FILME USER AINDA USER USER É DE VAMPIRO... AGORA SOU USER USER ESTÁ DE USER,0,0
"RT USER: Esse menor pintou e bordou com essa garota, traia ela na cara de pau, não deixava a garota sair, depois que a garota não qui…",0,0
Essa porra apareceu como recomendado pra mim wtf,0,0
mano pqp eu ia levar no meio da cara na hora q a USER fala com o Biel na mesa ( 5:27 ) eu ia rir mt USER,0,0
"USER essas gringas são um cu, sempre fazendo merda",0,0
USER é a favor da criação do Partido dos Pedofilos?,0,0
rendeu p cacete foi mt bom URL,0,0
USER !! USER GOSTOU MAIS DE VOCÊ DO QUE DO MARIDO USER !! 😜😜 USER USER USER DE SER USER 🤪🤪,0,0
"Esse debate é uma piada, A menina é muito inteligente, mas o monark estava conversando como conversaria com qualquer convidado, os outros programas são conversas de buteco. Ela chegou ai pra dar uma palestra de desenvolvimento do país. Ela foi ignorante sim impedindo ele de falar o que ele queria, no programa dele.",0,0
"Não existe mais conteúdo para as crianças, tá tudo misturado. Estão pulando etapas, todas confusas. E mais, além de acabar com o estômago das crianças com essas porcarias de lanches ainda estão tentando estragar o cérebro com essa idiotice indevida. Eu não fui ensinando a respeitar só algumas pessoas, fui ensinado a respeitar todas as pessoas e assim eu faço...",0,0
"USER USER a boca USER USER""",0,0
O desrespeito daqui são vocês! Nós morremos todos os dias e vocês continuam com o mesmo discurso de ódio!,0,0
Vcs podem é fechar essa marca e tentar outra... Vcs estão falidos... Ninguém vai querer associar o nome a esta marca e os patrocinadores vão deixar vcs na mão,0,0
">instagado de sucesso>sem fotos no meio da balaids, festinha ou algum evento de merda>sem fotos com amigos>sem fotos com vadialheres >sem fotos em algum lugar paradisíaco>sem amigos comentando suas fotos>menos de 500 seguidorestop kek.",0,0
"Se o preço PARA eu seguir esse canal é VER esse monark FORA do convívio social, eu pago! FORA Bolsonaro USER, é ele que influencia esses jovens sem cultura serem IDIOTAS.",0,0
"Realmente é uma merda esses modismos juvenis, assim como os seus vídeos (perdi um pouco do meu tempo de vida vendo 2). Poderia aproveitar a fama que você ganhou e abordar coisas mais úteis, do que criticar modismos e demais tosquices que sempre existiram na sociedade.",0,0
"Se USER é amor, com certeza ele é Gay e sem religião, pois evangélicos e católicos estão se mostrando péssimos humanos, cheios de ódio no coração...",0,0
USER tira Jojo USER o mor USER,0,0
A USER é igual aqueles mano que fala na giria achando que bota banca em alguém hahaha,0,0
"Gente, sinceramente é ridículo. Ninguém aí é melhor que ninguém não! Esse negócio de ficar gritando não dá, cadê a educação?",0,0
"USER Eles eram bullies, não gosto de gente que age dessa forma. Nunca sofri com isso, mas sei que machuca as pessoas. Aqueles 3 nunca se deram bem, pura infantilidade. Remus, embora não ajudasse, não fazia nada pra pará-los, ele mesmo fala pro Harry. E o Pettgrew… bosta!",0,0
"a cada instante sakura precisava ser salva por alguém, sendo que desde o inicio ela demonstrou ser super inteligente e muito forte. porra kishimoto URL",0,0
"USER seu raciocínio patriótico. Não aparece um sensato a favor desse governo, até os apoiadores são débeis em suas ideologias. Será que a essa altura da administração, vocês ainda não perceberam, que a vossa burrice, elegeu a égua do Bolsonaro?",0,0
Meu pai eterno… só tem maluco nessa história. Vergonha alheia dele pedindo 1 min de silêncio pela guerra🤦🏼‍♀️ bom do juízo esse USER não é.,0,0
USER USER USER es gracioso porque mientras el gringo te dice racista se fijó 5 veces en tu color de piel y elaboró una teoría si sos hispanic/latino/poc jajaja son victimas y victimarios de su propio bucle racista. Pero sos un bobi q no se entera de nada seguí comiendo y cagandote en gente,0,0
porque não falou que recebeu uma facada ao invés de esfaqueado? que coisa mais feia dessas mídias nojenta,0,0
"vai lá andar com um 3 enorme nas costas aq no rj, vai bobo kkkkkk",0,0
"USER de Idiotas , que VERGONHA",0,0
"USER Basta ver que pastores são donos de emissoras , políticos que usam a fé para enriquecerem a custa da desgraça do povo, quanto mais desesperado o povo mais ricos ficam esta raça maldita.",0,0
"USER USER USER USER USER USER USER + simplesmente porque a magreza te agrada como padrão estético, mas uma gorda não. E antes que venha com “ah mas ninguém é obrigado a achar bonito e pipipi...”. Realmente. Ninguém é obrigado. Então se seu propósito foi unicamente vir aqui e falar absurdos sobre o corpo de uma +",0,0
USER USER são uma porcaria,0,0
USER USER bebeee!,0,0
USER Maldito papel moneda,0,0
"Eu ja não tenho mais palavras pra comentar esses vídeos. Puta merda, foi tudo tão mágico! ❤ URL",0,0
USER não meu cu é virgem 🙅🏻‍♂️,0,0
q moda ridícula URL,0,0
Verdade ela tá obesa obesidade é uma doença gorda estou eu estou acima do peso e luto emagrecer graças a USER emagreci um um pouco,0,0
Pior q cara já baleou dois policias hj e fugiu ainda kkkk,0,0
...bando de loucos...Deus fará justiça...,0,0
Gente doida.,0,0
"RT USER: USER Um ambiente perfeito para a proliferação dos ratos, baratas, lagartos, cobras e tudo que é bicho escroto...",0,0
"USER USER têm o direito de usarem crianças para defenderem essa ideologia satãnica,com a qual , na realodade, incentivam as pessoas ao homossexualismo para diminuirem a maternidade,para se cumprir a AGENDA USER!!!! Na verdade,USER não estão nem um pouco preocupados com os direitos dessas pessoas!!!! Temos sim, que respeitsr os homossessuais,amá-los. Mas não concordar com suas práricas!!! Sei que têm muitos deles que também não concordam om atitudes como a de vocês!!!",0,0
crepúsculo e uma merdinha,0,0
"Não dá pra entender USER é como uma garota de 17, 18 anos(foda-se), fica tao dependente de alguém. e o detalhe é que ela ainda diz ser uma pessoa independente.... Quem leu lua nova sabe que isso é a maior lorota... sinceramente se eu estivesse naquele bosque e ele dissesse: eu nao te quero mais(como ele disse pra ela) minha resposta seria uma só: FODA-SEEEEEEEE!!!!!!!!!!!!!!!! Não preciso de vc pra nadaaaaaaa!!! Já que é pra dar pra alguem, que seja. eu dou pro jacob!!(Sem apologias) kkkkkkk",0,0
"A rede globo já matou milhões, em nome do COVID-19. Parabéns seus terroristas emocional.",0,0
bbb esse ano mereceu tá só o lixo mesmo né tem um fav insuportável desse kkkk URL,0,0
"RT USER: USER Que absurdo . Jogo baixo da esquerda maléfica, isso é desisperero da esquerda maldita 😡😈😡🤑",0,0
rt USER sororidade eh aquele negócio q vcs enfia dentro do cu de vcs ne seus filhos da puta URL,0,0
"USER O Jesus Paralelo que é...kkkkkkkkk Esse DesGoverno tem tudo Paralelo, até um Jesus! Tudo deles tem um correspondente no Merdaverso da Terra Plana...kkkkkkkkkk E certos evangélicos até fazem arminha pro Jesus Paralelo, em pleno culto, DENTRO DA ""IGREJA""! URL",0,0
"Globo só foi Globo na época de Roberto USER, agora com seus herdeiros essa emissora se tornou uma vergonha, o povo acordou. Vocês vão falir.",0,0
a história dessa novela tinha tudo pra ser tao boa velho ai um fdp estragou tomanocuu,0,0
Seus lixos nojentos deixem as crianças em paz,0,0
"USER USER USER em minha defesa, foi o álcool e aí juntou com o calor e fodeu tudo, mas ngm me viu saindo msm",0,0
"estou ficando com uma de 20 anos e por algum milagre ela é virgem. o problema é que eu tentei alguma coisa com ela ontem quando estava bêbado 4 vezes e ela recusou e ficou meio recuada. hoje, caiu a realização que posso ter feito merda (assédio e essas bostas), estou conversando com ela normalmente pelo app, mas acho que devo pedir desculpas pelo o que eu fiz, o que eu devo fazer?",0,0
"hermans sos ridícula, deja tw porfa",0,0
"USER A mentira esfarrapada para que mais dinheiro seja desviado, indo parar nas mãos dos corruptos que nos levaram à este caos mundial. Assalto aos contribuintes na maior cara de pau. Mas o povo, tanto lá como cá, não dá a mínima mesmo🤷🏻‍♂️.",0,0
puta edição bosta,0,0
"USER to morrendo de orgulho de você bichinha, te amo",0,0
USER USER USER Babaca é quem coloca a política acima da vida de crianças.,0,0
USER O centrão é a desgraça desse país. Cúmplices de um governo desonesto. Esperamos que nenhum de vcs sejam reeleitos. HASHTAG,0,0
Parabéns boticário e que se dane os joinha negativos dos evangélicos,0,0
