text,discurso_de_odio,ataque_individual
USER o Globo USER são um lixo!,0,1
"vai se fuder! tô te ajudando,caralho",0,1
USER Não Merecem Passear Por ISSO PRECISAMOS Acordar USER USER MORRO Vai NÓS Banco Dos USER Essa juíza É VergonhoSa 💩,0,1
USER vc é cara de pau mesmo né,0,1
USER USER tem vida seu peido do capeta! kkkkkkkkkkkkkkkkkkk,0,1
"Liberdade de expressão todos nós temos direito de errar ou se expressar mal, porém os dois políticos que USER levou te fudeu falar português claro... infelizmente essa é a parte da esquerda que é suja. Ela acaba com USER de uma forma horrível",0,1
"Seria melhor que ela fosse lançada no mar com uma pedra de moinho amarrada no pescoço, do que levar um desses pequeninos a pecar. USER USER",0,1
"Amo a USER USER tudo começou no minuto 02:01 ela diz : Meu Deus eu vou surtar ao vê a pia cheia de louça. USER vai falar de Biel para ela e ela pergunta? Pq vc não foi falar para ele? Matheus burro de carga pegando os baldes, USER já tava stressada aí foi no quarto e falou e cabou USERkk",0,1
A sem-vergonha é a abençoada!!! Tão querendo explicar o inexplicável.. que conversa de surto ..,0,1
Que homem ridículo,0,1
USER USER Paquetá só é melhor marcando e pelo alto...então coloca o Arão de meia da seleção....não fode porra kkkkkkkk só crf pra fazer essa comparação ridícula,0,1


voce é um viado tinha que ser mulher pra falar tanta merda,0,1
vc seu fudido USER vai defender esses gays na casa do caralho,0,1,
esse USER é um completo idiota igual todo nordestino burro que vota no PT,0,1,
vai se foder seu preto de merda USER volta pra senzala seu arrombado,0,1,
só podia ser esse otário do USER falando bosta. todo esquerdista é doente mental,0,1,
tu é um viado tinha que ser viado pra falar tanta merda,0,1,
vc é um idiota USER vai defender esses viados lá na casa do caralho,0,1,
esse USER é um completo imbecil igual todo nordestino burro que vota no PT,0,1,
vai se foder seu viado de merda USER volta pra senzala seu arrombado,0,1,
só podia ser idiota falando merda. todo bolsonarista é retardado,0,1,
vc é um imbecil USER vai defender esses pretos na caixa bozó,0,1,
esse USER doente igual a todo sulista nazista pra votar no bolsonaro,0,1
vai se foder seu nordestino de merda USER volta pra seu sitio seu arrombado,0,1,
voce é uma miseravel tinha que ser mulher pra falar tanta merda,0,1,
USER é um lixo tinha que ser negro pra falar metralhar bosta pela boca,0,1
USER é uma putinha mal comida pra ser chata pra krlh,0,1,
vc eh doente tambem pra querer defender lulinha,0,1
USER é um preto safado cara burro da mizera ,0,1,
USER é um resto de aborto essse porra ,0,1,
vc eh autista tambem pra querer defender o retardado do bolsonaro,0,1
esse USER retardado igual todo nordestino burro que vota no PT,0,1,
USER é uma aberracao parece que os pais transaram em chernobyl ,0,1,
USER é um viadinho de merda gosta muito é de dar a bunda mesmo ,0,1,



USER é um covarde só fala merda porque está escondido atrás da tela ,0,1
vc é um hipócrita USER defende os direitos dos outros mas não os seus ,0,1
vai se lascar USER volta pra sua caverna e deixa os adultos conversarem ,0,1
só podia ser um idiota como você falando besteiras todo comunista é um idiota ,0,1
tu é um inútil USER não serve pra nada além de seguir ordens ,0,1
vc é um covarde USER tem medo de falar na minha cara ,0,1
esse USER é um traidor vende o país pra qualquer um que pague mais ,0,1
vai a merda USER volta pra sua caverna e deixa os adultos conversarem ,0,1
só podia ser um idiota como você falando besteiras todo comunista é um idiota ,0,1
tu é um inútil USER não serve pra nada além de seguir ordens ,0,1
vc é um covarde USER tem medo de falar na minha cara ,0,1
vai pra puta que pariu USER volta pra sua caverna e deixa os adultos conversarem ,0,1
só podia ser um idiota como você falando besteiras todo comunista é um idiota ,0,1
tu é um inútil USER não serve pra nada além de seguir ordens
vc é um covarde USER tem medo de falar na minha cara,0,1,



USER é um fracassado só sabe criticar os outros porque não consegue nada na vida ,0,1,
vc é um mentiroso USER inventa histórias pra parecer importante ,0,1,
esse USER é um oportunista só se aproxima das pessoas quando precisa de algo ,0,1,
vai pra casa do caralho USER volta pra sua rede social e deixa os adultos resolverem as coisas ,0,1,
só podia ser um idiota como você falando besteiras todo bolsonarista é um idiota ,0,1,
tu é um inútil USER não serve pra nada além de seguir a multidão ,0,1,
vc é um covarde USER tem medo de defender suas próprias opiniões ,0,1,
esse USER é um traidor vende seus ideais pra qualquer um que ofereça mais ,0,1,
vai a porra USER volta pra sua bolha e deixa os adultos conversarem ,0,1,
só podia ser um idiota como você falando besteiras todo petista é um idiota ,0,1,
tu é um inútil USER não serve pra nada além de seguir a massa ,0,1,
vc é um covarde USER tem medo de enfrentar a realidade ,0,1,
esse USER é um traidor vende seus princípios pra qualquer um que pague mais ,0,1,
só podia ser um idiota como você falando besteiras todo bolsonarista é um idiota ,0,1,
tu é um inútil USER não serve pra nada além de seguir a corrente ,0,1,



USER é um parasita vive à custa dos outros sem contribuir nada ,0,1,
vc é um hipócrita USER critica a corrupção mas aceita propinas ,0,1,
esse USER é um mentiroso compulsivo não consegue dizer a verdade nem sob tortura ,0,1,
vai se foder USER volta pra sua rede social e deixa os adultos decidirem ,0,1,
só podia ser um ignorante como você falando besteiras todo petista é um ignorane ,0,1,
tu é um inútil USER não serve pra nada além de espalhar fake news ,0,1,
vc é um covarde USER tem medo de enfrentar os fatos ,0,1,
esse USER é um oportunista só se aproxima quando vê uma chance de ganho ,0,1,
vai se foder USER volta pra sua bolha e deixa os adultos discutirem ,0,1,
só podia ser um idiota como você falando besteiras todo bolsonarista é um idiota ,0,1,
tu é um inútil USER não serve pra nada além de seguir a moda ,0,1,
vc é um covarde USER tem medo de defender suas próprias ideias ,0,1,
esse USER é um traidor vende seus valores por um prato de lentilhas ,0,1,
vai se foder USER volta pra sua caverna e deixa os adultos resolverem ,0,1,
só podia ser um idiota como você falando besteiras todo petista é um idiota ,0,1,
tu é um inútil USER não serve pra nada além de seguir a maioria ,0,1,
